ein,org_name,website,state,ntee_code,mission_snippet,total_revenue,employee_count,new_icp_score
383633276,HOSPITALITY HOUSE OF THE UPPER,WWW.UPBEACONHOUSE.ORG,MI,E60,"TO PROVIDE DONATION-BASED, QUALITY HOUSING FOR FAMILIES WHOSE LOVED ONES ARE RECEIVING TREATMENT FOR SERIOUS ILLNESSES, INJURIES AND OTHER CHRONIC MEDICAL CONDITIONS IN AREA HOSPITALS, CLINICS, MEDICA",1114992.00,56,7
364552773,COMMUNITY LIFE LINE,www.CommunityLifelineestl.org,IL,P51,"TO REBUILD COMMUNITIES FROM THE INSIDE OUT WITH COMPREHENSIVE PROGRAMS AND COMMUNITY PARTNERSHIPS DESIGNED TO TRANSFORM THE LIVES OF URBAN YOUTH NAD FAMILIES THROUGH EDUCAITON, HEALTH, ECONOMICS AND C",1114562.00,17,7
941550842,STANFORD SETTLEMENT INC,WWW.STANFORDSETTLEMENT.ORG,CA,P200,"THE MISSION OF THE AGENCY IS TO HELP BUILD HEALTHY COMMUNITIES THROUGH INDIVIDUAL, FAMILY AND NEIGHBORHOOD SERVICES.",1113653.00,23,7
452725155,NATIVE AMERICAN ADVANCEMENT FOUNDATION,WWW.NAAFNOW.ORG,AZ,P80,"TO DELIVER ACADEMIC, HEALTH AND WELLNESS, AND CULTURAL PROGRAMS THROUGHOUT THE TOHONO O'ODHAM NATION THROUGH RESEARCHED-BASED, COMMUNITY-DRIVEN, SUSTAINABLE PROGRAMS.",1113459.00,22,7
263770762,SAMARITAN HEALTH CENTER INC,www.samaritanhealthcenter.org,NC,E32,"To provide high quality health care services to uninsured and underserved patients in Durham, NC and surrounding areas.",1112089.00,15,7
341291205,FORBES HOUSE,WWW.FORBESHOUSE.ORG,OH,P43Z,THE MISSION OF FORBES HOUSE IS EMPOWER INDIVIDUALS AND FAMILIES TO END THE CYCLE OF DOMESTIC ABUSE. THE VISION OF FORBES HOUSE IS TO HELP VICTIMS THRIVE AND TO FOSTER AN END TO DOMESTIC ABUSE THROUGH ,1112062.00,28,7
650821321,Grandmas Place Inc,grandmasplacepb.org,FL,P32,Provide shelter and loving care to children who have suffered abuse or neglect and have been removed from their homes and to provide support to parents/caregivers of children with special needs to max,1111709.00,18,7
141776978,North Warren Emergency Squad Inc,http://www.northwarrenems.org/,NY,E62Z,"The mission of the North Warren Emergency Squad, Inc. is to provide the highest quality emergency medical services care in the most expedient manner. We are a non-profit EMS",1111228.00,27,7
030346949,Good Neighbor Health Clinic Inc,goodneighborhealthclinic.org,VT,E30,The Clinics offer free medical and dental care to Upper Valley residents who are in need and are without the means to pay. Licensed volunteers mentor aspiring health care professionals in the provisio,1111109.00,11,7
841587575,GRAND COUNTY RURAL HEALTH NETWORK,WWW.GCRURALHEALTH.ORG,CO,E99,WE WORK IN PARTNERSHIP TO ADVOCATE FOR AND SUPPORT THE HEALTH OF OUR COMMUNITY.,1110728.00,20,7
200324474,Parkville Womens Clinic,www.parkvillewomensclinic.com & pwc4life.us,MO,P40,"PWC provides free medical support, pregnancy counseling and options education to those facing unplanned pregnancies. PWC also provides free parental education, clothing, diapers & support to those in ",1110588.00,16,7
882525694,HOSPITALITY FOR HUMANITY DBA INSTANT AID,GIVEINSTANTAID.ORG,TX,P20,"OUR MISSION IS SIMPLE: MAKE IT EASY TO GIVE BACK IN WAYS THAT ARE EFFECTIVE, TRANSPARENT AND INSTANT. OUR AIM IS TO DELIVER ""INSTANT AID"" WITH NUTRIENT DENSE MEALS TO COMMUNITIES FACING CRISIS AND PRO",1110452.00,0,7
465270907,Palestinian American Community Cent,www.paccusa.org,NJ,P28,"To sustain and strengthen ties to Palestinian heritage, while empowering the success and well-being of the entire community",1110023.00,21,7
812565353,GREATER PORTLAND FAMILY PROMISE,www.gpfamilypromise.org,ME,P85,Greater Portland Family Promise helps homeless and low-income families in the Greater Portland area achieve sustainable independence through a community-based response.,1108248.00,14,7
391891030,GATHERING OF SOUTHEAST WI INC,WWW.THEGATHERINGWIS.ORG,WI,P85,TO PROVIDE MEALS AND ASSOCIATED SERVICES OR PROGRAMS TO THOSE WHO WOULD OTHERWISE GO HUNGRY OR WITHOUT.,1107917.00,18,7
562578963,UNDERDOG RESCUE INC,HTTPS://UNDERDOGRESCUEMN.COM/,MN,D20,"RESCUE DOGS AND CATS, PLACING THEM IN ADOPTIVE AND OTHER HOUSEHOLDS.",1107558.00,3,7
582037105,Fayette Pregnancy Resource Center Inc,WWW.Fayetteprc.com,GA,E40,Education and Support for Crisis Pregnancy,1107442.00,17,7
943398311,AFGHAN COALITION,WWW.AFGHANCOALITION.ORG,CA,P84,"AFGHAN COALITION PROVIDES INDIVIDUAL CASE MANAGEMENT AND ADVOCACY, WOMEN'S SUPPORT GROUPS, INTERPRETATION SERVICES, INFORMATION AND REFERRAL, YOUTH LEADERSHIP DEVELOPMENT, CROSS-CULTURAL CELEBRATIONS ",1107318.00,20,7
381949993,MANISTEE COUNTY COUNCIL ON AGING,WWW.MANISTEECOUNTYCOA.COM,MI,P81Z,PROVIDE SERVICES FOR SENIOR CITIZENS BOTH THROUGH THE CENTER AND TO THOSE WITH LIMITED RESOURCES OR HOMEBOUND.,1107285.00,18,7
431061831,LEMAY CHILD AND FAMILY CENTER,WWW.LEMAYCHILDANDFAMILY.ORG,MO,P33Z,"LEMAY CHILD AND FAMILY CENTER PROVIDES EARLY EDUCATION AND SUPPORT FOR FAMILIES IN A DIVERSE, NURTURING ENVIRONMENT REGARDLESS OF FINANCIAL SITUATION OR A CHILD'S DEVELOPMENTAL LEVEL. OUR GOAL IS TO S",1107169.00,23,7
060972610,MERIDEN-WALLINGFORD CHRYSALIS INC,WWW.MWCHRYSALIS.ORG,CT,P43Z,THE ORGANIZATION PROVIDES AID TO VICTIMS OF DOMESTIC VIOLENCE.,1106901.00,32,7
351939152,HABITAT FOR HUMANITY OF PORTER COUNTY,WWW.PORTERCOUNTYHABITAT.ORG,IN,Z99,"MOBILIZING VOLUNTEERS AND COMMUNITY PARTNERS WITH GOD'S HELP TO BUILD AFFORDABLE HOUSING AND PROMOTING HOME OWNERSHIP AS A MEANS OF BREAKING THE CYCLE OF POVERTY, ONE HOUSE, ONE FAMILY AT A TIME.",1106742.00,2,7
454946110,BEAUTIFUL DAY,WWW.BEAUTIFULDAYRI.ORG,RI,P20,"BEAUTIFUL DAY MOBILIZES REFUGEE EMPLOYMENT BY A) PROVIDING ON-THE-JOB TRAINING IN A SOCIAL VENTURE, B) EDUCATING OUR COMMUNITY TO BE INVOLVED",1105998.00,0,7
030608143,PRAYERS FROM MARIA CHILDREN'S,PRAYERSFROMMARIA.ORG,OH,G12,"THE PRAYERS FROM MARIA FOUNDATION WAS ESTABLISHED TO FIGHT A SPECIFIC FORM OF CHILDHOOD BRAIN CANCER COMMONLY REFERRED TO AS ""GLIOMAS."" THE FOUNDATION'S PURPOSE IS TO FIND A CURE FOR THIS TRAGIC FAMIL",1105429.00,10,7
731517129,STAND IN THE GAP INC,WWW.STANDINTHEGAP.ORG,OK,P20Z,"STAND IN THE GAP, INC. IS ORGANIZED EXCLUSIVELY FOR CHARITABLE PURPOSES. SITG IS A PRAYER-BASED, CHURCH-DRIVEN, SMALL GROUP MOVEMENT, FOCUSED ON HELPING A NEIGHBOR RISE ABOVE OVERWHELMING LIFE CHALLEN",1105279.00,18,7
020365780,STARTING POINT SERVICES FOR VICTIMS OF,WWW.STARTINGPOINTNH.ORG,NH,P43Z,"THE ORGANIZATION'S MISSION IS TO INTERVENE IN CRISES BY PROVIDING ADVOCACY, SUPPORT, AND SHELTER TO VICTIMS OF DOMESTIC VIOLENCE & SEXUAL ASSAULT.",1105023.00,14,7
742257357,Ronald McDonald House,www.rmhcelpaso.org,TX,E860,To provide temporary housing and support services for seriously ill children and their families while the children are receiving medical treatment at area medical facilities in and around the local ar,1104897.00,12,7
912090576,DADS DIVINE ALTERNATIVES FOR DADS,https://www.aboutdads.org/,WA,P40,"Supporting fathers in their quest to overcome barriers preventing their participation in their children's lives. DADs provides case management, parent education, resolution of child support issues, de",1104731.00,13,7
452603096,LIDS FOUNDATION INC,HTTPS://WWW.LIDSFOUNDATION.ORG,IN,P60,"THE LIDS FOUNDATION PROVIDES SUPPORT DIRECTLY TO LOCAL COMMUNITIES AND TO THE CHARITABLE ORGANIZATIONS THAT SERVE THEM TO ENABLE COMMUNITY MEMBERS OF ALL AGES TO LIVE MORE ACTIVE, HEALTHY, AND PRODUCT",1104543.00,0,7
462324706,REFUGEE EMPOWERMENT PROGRAM,REPMEMPHIS.ORG,TN,P20,"TO EMPOWER REFUGEES AND IMMIGRANTS IN MEMPHIS, TN BY OFFERING HIGH-QUALITY, TAILORED PROGRAMMING THAT ENCOURAGES, EDUCATES, AND EQUIPS INDIVIDUALS, FAMILIES, AND THE COMMUNITY. WE WALK ALONGSIDE NEWCO",1103635.00,20,7
954433393,Families for Children Inc,www.familiesforchildren.org,CA,P320,The Organization provides Drug & Alcohol related services to adults in the Los Angeles County Community.,1103191.00,12,7
272849659,OMEGA HORSE RESCUE AND REHABILITATION,OMEGAHORSERESCUE.COM,PA,D20,"TO EDUCATE HORSE OWNERS ON THE ACTUAL RESPONSIBILITIES INVOLVED IN EQUINE CARE. TO ADVOCATE FOR THE HUMANE TREATMENT OF HORSES EVERYWHERE. TO FIND APPROPRIATE HOMES FOR UNWANTED, ABUSED, OR NEGLECTED ",1103019.00,4,7
260435184,WHITE COUNTY CHILDREN'S SAFETY CENT,WWW.WHITECOUNTYCSC.COM,AR,P62,"THE MISSION OF THE CHILDREN'S ADVOCACY CENTER IS TO BRING HEALING AND GIVE VOICE TO AVUSED CHILDREN THROUGH ASSESSMENT, TREATMENT, EDUCATION AND COMMUNITY PARTNERSHIPS.",1102778.00,14,7
391101821,JANESVILLE COMMUNITY DAY CARE,HTTP://JANESVILLEDAYCARE.ORG,WI,P33Z,IS TO PROVIDE A DEVELOPMENTALLY APPROPRIATE PROGRAM DESIGNED AND IMPLEMENTED BY EDUCATED AND EXPERIENCED TEACHERS TO STIMULATE THE YOUNG MIND. PROVIDE AN ENVIROMENT WHERE CHILDREN WILL PLAY WITH A PUR,1102744.00,22,7
237382322,MUSEUM OF CONTEMPORARY ART ARLINGTON,www.mocaarlington.org,VA,A400,"TO ENRICH COMMUNITY LIFE BY CONNECTING THE PUBLIC WITH CONTEMPORARY ART AND ARTISTS THROUGH EXHIBITIONS, EDUCATIONAL PROGRAMS, AND ARTIST RESIDENCIES.",1101675.00,11,7
823058163,Hands for an African Child Inc,https://handsforanafricanchild.org,CA,P20,"Provide parentless African children with homes having both a mother and a father, and prepare them to lead a new educated and self-reliant generation.We envision a world with healthy, educated, self-r",1101623.00,0,7
873756331,PRESENTE MAINE,presentemaine.org,ME,P20,"To empower displaced indigenous and Afro-Latinx peoples of Maine through survival programs, community power building, cultural celebration, and transformative healing practice.",1101126.00,17,7
381410475,DISABILITY CONNECTIONS INC,WWW.DISABILITYCONNECT.ORG,MI,P20,"TO ADVANCE THE INDEPENDENCE, PRODUCTIVITY AND FULL INCLUSION INTO THE COMMUNITY OF JACKSON, LENAWEE AND HILLSDALE COUNTY'S CHILDREN AND ADULTS WITH DISABILITIES.",1100333.00,18,7
202129902,CHILDRENS CANCER NETWORK,WWW.CHILDRENSCANCERNETWORK.ORG,AZ,G033,"We support children and families throughout their cancer journey with programs and services designed to provide financial assistance, promote education, encourage healthy lifestyles, and create an awa",1100018.00,9,7
586032415,GEORGIA ROTARY STUDENT PROGRAM INC,WWW.GRSP.ORG,GA,Q22,TO PROMOTE WORLD PEACE AND UNDERSTANDING THROUGH THE MEANS OF EDUCATION. WE OFFER SCHOLARSHIPS TO INTERNATIONAL STUDENTS AGES 18-25 TO COME AND STUDY AT THE UNIVERSITY LEVEL IN THE STATE OF GEORGIA FO,1099842.00,3,7
233081927,CENTRAL DIVISION VICTIM SERVICES,WWW.CDVSERVICES.ORG,PA,P62,"CENTRAL DIVISION VICTIM SERVICES (CDVS) IS TO FOSTER A SAFE, PROSPEROUS, AND RESILIENT COMMUNITY WITH A FOCUS OF ADVOCATING FOR SAFE NEIGHBORHOODS WHILE SUPPORTING SURVIVORS OF TRAUMA DUE TO VIOLENCE.",1099710.00,19,7
462676243,City of Refuge Sacramento,cityofrefugesac.com,CA,P20,"City of Refuge Sacramento, a community-based organization, exists to support people living in marginalized communities of Sacramento and to empower their ability to create a personal transformation th",1099395.00,55,7
841926748,METRO YOUTH DIVERSION CENTER,https://mydiversioncenter.org/,MN,I21,"Is to create a partnership with youth, families, youth service provide and community stakeholders for the advancement and well-being of our youth as productive and contributing citizens of the communi",1098877.00,10,7
275069797,Antioch Consolidated Association for,https://antiochyouthfamily.org/,AR,P20,"Food distributions to those in need, adequate food maintenance to those in need, and youth development.",1098387.00,0,7
273577334,THE TWIG CARES INC,WWW.THETWIGCARES.COM,FL,P12,"TO PROVIDE A HAVEN FOR THE FOSTER CARE COMMUNITY WHERE NEEDS ARE MET, HEARTS ARE ENCOURAGED, AND GOD'S LOVE IS SHOWN IN A PRACTICAL WAY.",1097824.00,11,7
752331221,EMERGENCY MEDICINE FOUNDATION,WWW.EMFOUNDATION.ORG,TX,E99Z,"THE EMERGENCY MEDICINE FOUNDATION PROMOTES EDUCATION AND RESEARCH THAT DEVELOPS CAREER EMERGENCY MEDICINE RESEARCHERS, IMPROVES PATIENT CARE, AND PROVIDES THE BASIS FOR EFFECTIVE HEALTH POLICY",1097813.00,0,7
205349572,MUSTARD SEED RANCH,WWW.MUSTARDSEEDRANCHTN.ORG,TN,P73,"TO PROVIDE A CHRIST CENTERED HOME FOR CHILDREN WHO ARE WITHER NEGLECTED, ABUSED, ORPHANED, OR IN NEED OF A HEALTHY FAMILY ENVIRONMENT.",1097465.00,15,7
521973795,RED WIGGLER FOUNDATION INC,WWW.REDWIGGLER.ORG,MD,P82Z,SEE SCHEDULE O,1096915.00,32,7
814802622,HOPE4MENA INC,WWW.HOPE4MENA.ORG,CO,P20,"OUR MISSION IS TO CARRY CHRIST'S MESSAGE OF HOPE TO THE PEOPLES OF THE MENA REGION BY REACHING THE UNREACHED, CARING FOR THE HELPLESS, EQUIPPING AND ENABLING WOMEN, NURTURING CHILDREN AND DISCIPLING Y",1096584.00,0,7
830725986,COACHSAFELY FOUNDATION,COACHSAFELY.ORG,AL,E60,"THE MISSION OF COACH SAFELY FOUNDATION IS TO REDUCE YOUTH SPORTS INJURIES BY PROVIDING EDUCATION FOR VOLUNTEER COACHES OF ATHLETES,AGE 14 AND UNDER PARTICIPATING IN ORGANIZED SPORTS AND DEVELOPMENT OF",1096435.00,0,7
746062658,WACO SYMPHONY ASSOCIATION INC,WACOSYMPHONY.COM,TX,A69Z,WACO SYMPHONY ASSOCIATION'S MISSION IS TO PRESENT LIVE CLASSICAL MUSIC THAT WILL ENRICH THE CULTURAL LIFE OF OUR COMMUNITY.,1095915.00,4,7
743023740,BRENHAM PREGNANCY CENTER,WWW.BRENHAMPREGNANCY.COM,TX,E40,"BRENHAM PREGNANCY CENTER IS A CHRIST-CENTERED ORGANIZATION SERVING WOMEN AND FAMILIES EXPERIENCING PREGNANCY RELATED ISSUES, FROM UNPLANNED PREGNANCY TO PREGNANCY LOSS. WE PROVIDE LIFE-AFFIRMING CONSU",1095850.00,22,7
271495289,THE METHODIST HOSPITALS FOUNDATION INC,METHODISTHOSPITALS.ORG/ABOUT-US/METHODIST-HOSPITA,IN,E11,"THE MISSION OF THE METHODIST HOSPITALS FOUNDATION, INC. IS TO SUPPORT THE PATIENTS' HEALTH AND WELLBEING THROUGH PROJECTS AND PROGRAMS AT THE METHODIST HOSPITALS.",1095796.00,0,7
582223407,WHISPERING HOPE WOMENS RES AND PREG CTR,www.whisperinghope.org,GA,P45Z,"Whispering Hope provides information, education and assistance for anyone experiencing a crisis pregnancy. Free medical testing, options education and parenting skills training are provided at no cost",1095578.00,12,7
383279325,RONALD MCDONALD HOUSE OF,WWW.RMHMM.ORG,MI,E860,TO PROVIDE A WARM & CARING HOME-AWAY-FROM-HOME FOR ILL CHILDREN AND THEIR FAMILIES.,1095482.00,0,7
741195191,BROWNSVILLE SOCIETY FOR CRIPPLED,WWW.MOODYCLINIC.ORG,TX,E50Z,FORM 990 - PART III-LINE 1:ORGANIZATION'S MISSION:THE MOODY CLINIC PROVIDES THE HIGHEST QUALITY OF REHABILITATIVE SERVICES TO MAXIMIZE THE POTENTIAL OF CHILDREN WITH SPECIAL NEEDS. THE CLINIC PROVIDES,1095139.00,13,7
752233200,ANOTHER CHANCE HOUSE,WWW.ANOTHERCHANCEHOUSE.ORG,TX,P70Z,"NONPROFIT PROVIDER OF EMERGENCY SHELTER AND PERMANENT, LOW-INCOME RENTAL HOUSING TO HOMELESS MALES",1095013.00,32,7
320036076,BLACK YOUTH LEADERSHIP PROJECT,WWW.BYLP.ORG,CA,B90,EXPOSE BLACK YOUTH TO THE LEGISLATIVE PROCESS. OUR ORIGINAL PROGRAMS ARE DESIGNED TO ENCOURAGE BLACK STUDENTS TO BECOME CIVICALLY ENGAGED BY LEARNING ABOUT CALIFORNIA'S LEGISLATIVE PROCESS AND DEVELOP,1094734.00,0,7
204542914,GO CAMPAIGN,HTTPS://GOCAMPAIGN.ORG/,CA,P80,GO CAMPAIGN IMPROVES THE LIVES OF ORPHANS AND VULNERABLE CHILDREN THROUGHOUT THE WORLD BY SUPPORTING IMPACTFUL GRASSROOTS ORGANIZATIONS THAT ARE CHANGING THE LIVES OF CHILDREN AND YOUTH IN THEIR COMMU,1093940.00,0,7
412126841,PIN MINISTRY,PINMINISTRY.ORG,VA,P80,PIN MINISTRY EXISTS TO CONNECT PEOPLE EXPERIENCING HOMELESSNESS TO A LOVING GOD WHO WILL HEAL AND RESTORE HOPE.,1093709.00,33,7
640918739,SOUTHWEST MISSISSIPPI CHILDRENS ADVOCACY CENTER INC,SWMSCHILDRENADVOCACYCTR.ORG,MS,P01,"CHILD ABUSE PREVENTION PROVIDE A SAFE PLACE FOR CHILD ABUSE VICTIMS AND FAMILIES TO RECEIVE A COMPREHENSIVE ARRAY OF SERVICES, WHICH INCLUDE INTERVIEWS, REFERRAL SERVICES, AND ON-SITE",1093531.00,14,7
311516490,CIRCLE TAIL INC,WWW.CIRCLETAIL.ORG,OH,P800,"THE MISSION OF CIRCLE TAIL IS TO EMPOWER, EDUCATE, AND INSPIRE INDIVIDUALS AND COMMUNITIES THROUGH PROFESSIONAL TRAINING AND PARTNERSHIP OF HIGHLY-SKI",1093015.00,17,7
942765898,PRESCOTT COMMUNITY CUPBOARD FOOD BANK INC,WWW.PRESCOTTCOMMUNITYCUPBOARD.COM,AZ,K31,"THE MISSION OF PRESCOTT COMMUNITY CUPBOARD FOOD BANK, INC. (PCCFB) IS TO SERVE INDIVIDUALS AND FAMILIES WHO ARE EXPERIENCING FOOD INSECURITY IN THE SURROUNDING AREAS.",1092726.00,7,7
274884880,TEDX PORTLAND,WWW.TEDXPORTLAND.COM,OR,P99,"THE TEDX MISSION IS TO SPREAD IDEAS. TEDX IS PART OF A GLOBAL TED COMMUNITY, WELCOMING PEOPLE FROM EVERY DISCIPLINE AND CULTURE WHO SEEK A DEEPER UNDERSTANDING OF THE WORLD. WE BELIEVE PASSIONATELY IN",1091937.00,0,7
593740883,THE HOLOCAUST MUSEUM & EDUCATION,WWW.HMCEC.ORG,FL,A540,TEACH THE LESSONS OF THE HOLOCAUST TO INSPIRE ACTION AGAINST HATRED AND TO PROMOTE MUTUAL RESPECT.,1091909.00,10,7
851404597,SAVAGE SISTERS RECOVERY INC,WWW.SAVAGESISTERS.ORG,PA,P20,"SAVAGE SISTERS RECOVERYS MISSION IS TO ATTACK ADDICTION FEROCIOUSLY WITH RADICAL LOVE THROUGH CONNECTION VIA THE PROVISION OF TRAUMA INFORMED TRANSITION HOMES FOR THOSE IN EARLY RECOVERY, THE HOSTING ",1090827.00,23,7
311779482,IMANI FAMILY CENTER,www.ImaniFamilyCenter.org,OH,P20,"Imani Family Center is a professionally-staffed organization designed to provide after-school, Saturday and summer programs and assistance to children, youth, parents and individuals in the community ",1090300.00,40,7
874255473,MAINELY SMILES,MAINELYTEETH.ORG,ME,E70,"Mainely Teeth's mission is to break down barriers to oral health care and provide access to quality, compassionate dental care to individuals, families, and communities. We believe that quality oral h",1089641.00,30,7
463604472,YOUTH WITH A MISSION ASHEVILLE INC,WWW.YWAMASHEVILLE.ORG,NC,O55,HOSTED SHORT TERM YOUTH MISSION TEAMS. RECRUITED FOR COLLEGE LEVEL INSTRUCTION AND TRAINING PROGRAMS. PROVIDED COLLEGE LEVEL INSTRUCTION IN MISSIONS. CONTINUED MINISTRY TO HOMELESS.,1089182.00,3,7
270805279,Louies Legacy Animal Rescue,www.louieslegacy.org,OH,D20,"We are a positive, professional 501c3 rescue organization that helps our community and shelter partners save more animals, more efficiently by rescuing them, temporarily caring for them in our excelle",1088631.00,7,7
236393348,NEW KINGSTOWN FIRE COMPANY,WWW.NEWKINGSTOWNFIRE.COM,PA,M24,VOLUNTEER FIRE PROTECTION,1088626.00,3,7
464784152,LEAP INNOVATIONS,WWW.LEAPINNOVATIONS.ORG,IL,P20,TO CREATE EQUITABLE PERSONALIZED LEARNING EXPERIENCES FOR LEARNERS TO REACH THEIR FULL POTENTIAL.,1088512.00,17,7
260278278,THE OASIS CENTER FOR WOMEN &,THEOASISCENTER.NET,FL,P80,IMPROVING THE LIVES OF WOMEN AND GIRLS THROUGH CELEBRATION AND SUPPORT.,1087792.00,20,7
462070196,VETERANS EDUCATION SUCCESS INC,WWW.VETSEDSUCCESS.ORG,DC,W053,"TO ADVANCE HIGHER EDUCATION SUCCESS FOR VETERANS, SERVICE MEMBERS, AND MILITARY FAMILIES, AND TO PROTECT THE INTEGRITY AND PROMISE OF THE GI BILL AND OTHER FEDERAL EDUCATION PROGRAMS.",1087756.00,8,7
550818419,The Villages Regional Hospital Auxiliary Inc,https://centralflorida.ufhealth.org/giving/foundation-the-villages/,FL,E112,The organization's mission is to support UF Health The Villages Hospital. The Foundation conducts programs dedicated to ensuring that adequate resources are available to maintain superior care at the ,1086881.00,0,7
411308073,STMA YOUTH HOCKEY ASSOCIATION INC,HTTPS://WWW.STMAYHA.ORG/,MN,N680,THE STMA YOUTH HOCKEY ASSOCIATION PROVIDES ALL YOUTH OF THEIR COMMUNITIES THE OPPORTUNITY TO DEVELOP AS HOCKEY PLAYERS WITHIN A TEAM CONCEPT TO THE EXTENT ALLOWED BY THEIR PHYSICAL ABILITIES AND INTER,1086533.00,34,7
351050606,YMCA OF DAVIESS COUNTY,www.DCYMCA.ORG,IN,P27Z,"The Davies County Family YMCA is a charitable community service organization that includes men, women and children of all ages, abilities, incomes, races and religion. It is committed to improving Ame",1085898.00,86,7
133666149,West Side Hatzoloh,www.westsidehatzoloh.org,NY,E62Z,To provide emergency medical service for residents of the Manhattan's upper Westside.,1085640.00,0,7
371546805,Casa El Buen Samaritano,https://www.casaelbuen.org/,TX,E310,"Casa El Buen Samaritano (Casa El Buen) exists to share the love of Jesus Christ while providing whole-person body, soul, and spirit healthcare to the low-income and uninsured population in the communi",1085175.00,20,7
231978059,A WOMAN'S CONCERN INC,WWW.PREGNANCYLANCASTER.COM,PA,E400,"WE PROVIDE AN OPEN DOOR AND INVITING SPACE TO ALL WOMEN AND MEN IN NEED OF RESOURCES RELATED TO PREGNANCY, PARENTING, AND SEXUAL HEALTH AND EMPOWER FAMILIES WITH FOCUSED CLASSES, DEDICATED SUPPORT, AN",1085048.00,22,7
721392189,FAMILY SUPPORT CENTER,WWW.ACFSC.ORG,AL,P20,TO PROVIDE DIRECT AND INDIRECT ASSITANCE TO FAMILIES IN NEED.,1084811.00,24,7
383511814,OMEGA HOUSE INC,WWW.OMEGA-HOUSE.ORG,MI,P74,"PROVIDE A CARING HOMELIKE ENVIRONMENT, WHERE TERMINALLY ILL RESIDENTS MAY LIVE FULLY DURING THEIR FINAL DAYS, FREE FROM PAIN AND SOCIAL ISOLATION.",1084746.00,33,7
800356346,AFRICAN AMERICAN CULTURAL CENTER,SVAFRICANAMERICANCULTURALCENTER.ORG,CA,P29,"CREATING, DEVELOPING AND BUILDING THE NEW AFRICAN-AMERICAN COMMUNITY SERVICE AGENCY PROJECT - AN AFFORDABLE HOUSING MIXED USE DEVELOPMENT WHICH WILL INCLUDE A COMMUNITY SERVICE AGENCY, COMMUNITY HEALT",1084290.00,0,7
943329611,Groceries for Seniors,groceriesforseniors.org,CA,K30,To provide our elderly clients with the food they need to stay healthy and remain living independently in the community.,1084235.00,5,7
900421984,HOMETOWN HEROES INC,WWW.HOMETOWNHEROES.ORG,WI,P60,"THROUGH THE SERVICE OF DEDICATED VOLUNTEERS, HOMETOWN HEROES PROVIDES SUPPORT, HEALING & RECOGNITION TO OUR FIRST RESPONDERS, MILITARY COMMUNITY, AND CHILDREN & FAMILIES WHO HAVE EXPERIENCED TRAUMA. B",1084145.00,27,7
463225513,STEPS TO RECOVERY HOMES,STEPSTORECOVERYHOMES.ORG,AZ,P11,"PROVIDE SAFE, CLEAN AND STRUCTURED ENVIRONMENTS TO EDUCATE AND ASSIST INDIVIDUALS TO OBTAIN LONG-TERM RECOVERY AND EMBRACE A PURPOSE IN THEIR LIFE.",1084019.00,21,7
561499208,CRISIS PREGNANCY CENTER OF GASTON C,WWW.CPCGASTON.COM,NC,E400,"THE CRISIS PREGNANCY CENTER OF GASTON COUNTY INC AFFIRMS THE VALUE OF LIFE BY COMPASSIONATELY SHARING THE GOSPEL OF JESUS CHRIST AND PROVIDING THE FOLLOWING SERVICES: PREGNANCY COUNSELING, ABSTINANCE ",1082843.00,15,7
571212859,CADY INC,WWW.CADYINC.ORG,NH,P20,"WORKING WITH SCHOOLS AND COMMUNITIES TO PREVENT AND REDUCE YOUTH ALCOHOL, TOBACCO AND OTHER DRUG USE AND TO PROMOTE A HEALTHY ENVIRONMENT AND PROMISING FUTURES.",1081986.00,13,7
371699288,PINK LEMONADE PROJECT,WWW.PINKLEMONADEPROJECT.ORG,WA,P80,"TO EDUCATE, EMPOWER, AND SUPPORT ALL COMMUNITIES AFFECTED BY BREAST CANCER.",1081083.00,13,7
420698743,Jackson County Fair Association,www.JCFairgrounds.com,IA,P20,To Conduct County Fair and Use Fair Grounds For Other Community Activities,1080354.00,69,7
472543526,Together We Bake,www.togetherwebake.org,VA,P50,"Together We Bake's mission is to provide a comprehensive workforce training and personal development program to help women gain self-confidence, transferable workforce skills, and invaluable hands-on ",1080328.00,13,7
834618732,HAITI KIDS SCHOOL,WWW.HAITIKIDSSCHOOL.COM,MN,Q33,"NONPROFIT SUPPORTING LOTT CAREY SCHOOL SINCE 2008 WHICH SERVES OVER 360 STUDENTS. THE SCHOOL ADDRESSES THE EDUCATION, NUTRITION AND HEALTH NEEDS OF ITS STUDENTS.",1080131.00,1,7
942935784,COASTSIDE ADULT DAY HEALTH CENTER,WWW.COASTSIDEADULTDAYHEALTH.ORG,CA,P700,"SINCE INCEPTION IN 1982, THE CENTER'S MISSION IS TO KEEP PEOPLE AS HEALTHY, ACTIVE, AND INDEPENDENT AS POSSIBLE, WHEN ADVANCING YEARS OF PHYSICAL/MENTAL CONDITIONS CALL FOR EXTRA CARE & ATTENTION. THE",1079784.00,26,7
