foundation_ein,foundation_name,state,website_url,total_assets,annual_giving,total_grants_made,pf_to_pf_grant_count,pf_to_pf_total_amount,ca_grant_count,veteran_grant_count,veteran_grant_amount,target_grant_count,lasso_score,open_to_applicants,gives_in_ca,funds_pfs,latest_tax_year,source,known_funder,filter_passes,failed_filters,description,phone,app_contact_email,app_contact_name
455096710,FRANKLIN FAMILY FOUNDATION,MO,N/A,695607,51600,47,0,0,0,1,1000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3147391414,,FRANKLIN FAMILY FOUNDATION MICHAEL
460428883,RAU FAMILY TRUST,SD,N/A,520237,22018,112,0,0,0,1,363,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,,6052255611,,Dacotah Bank
460494552,BETTS FAMILY FOUNDATON,MT,https://www.mainstreetfoundation.org/betts-family-fund,,,3,0,0,0,1,15000,0,,True,False,False,2020,keyword,False,1,CA Geography; PF-to-PF Grants,,4064434422,,JOHN T DAWN R BETTS TRUSTEES
461043908,GIVING WELL FAMILY FOUNDATION,OH,N/A,,72492,123,0,0,0,1,0,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3302742271,,GERALD B GRAHAM
461204312,BERRY FAMILY FOUNDATION INC,OK,https://www.fbi.gov/contact-us/field-offices/oklahomacity/news/press-releases/jury-finds-sapulpa-businessman-guilty-of-mail-fraud-money-laundering-and-bankruptcy-fraud,800090,30208,31,0,0,0,1,5000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,ARTHUR GALLAGHER INSURANCE,9182243210,,WILLIAM L BERRY
461595766,THE DONALD AND AUDREY ANDERSON,MI,N/A,915924,43027,91,0,0,0,1,1000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,9067891736,,KAREN A ANDERSON
462562994,Lilliemon Inc,NV,https://www.worldtimeserver.com/current_time_in_US-NV.aspx?city=Las_Vegas,290886,6820,8,0,0,0,1,523,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,Repayment of L/T Loan,4047250080,,The Board Of Directors
462703185,The Dick Lintern Foundation,OH,,243009,2829,5,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,,,Casey Rogers
463080545,CAMPBELL EDUCATIONAL AND COMMUNITY,PA,HTTP://CAMPBELLECF.COM,990979,455491,95,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,4129533510,JOEBIGDUKE51@GMAIL.COM,JOSEPH DUCAR
463368354,THE HAMMOND COMMUNITY CORPORATION,IN,,23742,40546,80,0,0,0,1,1000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,,HCC@GOHAMMOND.COM,SHANNON MORRIS-SMITH
463418218,THE MICHAEL CAMERON DEMPSEY FUND,MI,HTTP://MCDFUND.ORG,681657,48965,19,0,0,0,1,7850,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,MISCELLANEOUS INCOME,7343582752,CONTACT@MCDFUND.ORG/,JOHN DEMPSEY
463433620,CRYSTAL LAKE FOUNDATION INC,PA,N/A,951601,32473,130,0,0,0,1,250,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,7246678555,,CRYSTAL LAKE FOUNDATION INC
463891460,THE 7TH POWER,ME,WWW.SEVENTHPOWER.ORG,399206,41700,44,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2076272050,,THE SEVENTH POWER ATTN KEVIN HANCOC
465451651,THE LACEY FAMILY FOUNDATION,NY,N/A,122939,11000,20,0,0,0,1,2500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2122330661,BLACEY73@GMAIL.COM,BETH ANN LACEY
467265020,JAMES AND VIRGINIA PHELPS TRUST,KS,,,14959,12,0,0,0,1,90,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,,7855373902,,
471385048,Tracie Joy McBride Scholarship Fund,MN,tjmscholarshipfund.org,749,138,9,0,0,0,1,1500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6123841651,,
472303248,MARC C AND DEBORAH H BINGHAM,UT,www.BinghamFoundations.org,88424,356306,48,0,0,0,1,20000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8019320311,,MICHAEL MCKAY
472304877,BETH E REINHART CHARITABLE TRUST,IA,N/A,4143271,121199,274,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6414304563,SB4155@HOTMAIL.COM,BETH E REINHART CHARITABLE TRUST
474123600,SSA FOUNDATION,TX,https://www.grantable.co/search/funders/profile/ssa-foundation-us-foundation-474123600,9668898,283291,83,0,0,0,1,250,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,OTHER CURRENT ASSETS,9564678360,SCBOSE7007@YAHOO.COM,SUBHASH BOSE
474490086,BARRETT FAMILY FOUNDATION,TX,N/A,484779,88959,93,0,0,0,1,250,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2106100020,,CHRISTI J ABBOTT
475039080,PIONEER BANK CHARITABLE FOUNDATION,NY,N/A,5517452,201832,466,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5187303000,,THOMAS L AMELL
476678311,M G NELSON FAMILY FOUNDATION,IL,N/A,19306332,483982,118,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2174949593,,MARION G NELSON JR
480924200,R L & ELSA HELVERING ESTATE TRUST,KS,https://visitmarysvilleks.org/attraction/pony-express-rider-sculpture,1128854,76598,166,0,0,0,1,1000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,ROUNDING ADJUSTMENT,7855625381,,DONALD LANDOLL TRUSTEE
480943695,THE GUISE-WEBER FOUNDATION INC,KS,N/A,1686034,75801,172,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,7855625381,,DONALD LANDOLL
481077463,ROBERT E AND PATRICIA SCHMIDT FOUNDATION,KS,https://www.fhsu.edu/news/2017/12/fhsu-receives-1-million-from-schmidt-estate,64178631,2858757,564,0,0,0,1,10000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,TRICO FUND II,7856251772,,GARY SHORMAN PRESIDENT
481161082,Bill B Young Foundation,KS,N/A,1242168,85116,99,0,0,0,1,600,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6207675138,,Farmers Drovers Bank
481218513,HERMAN & JANICE N BARTZ CHARITABLE,KS,https://accessphilanthropy.com/funder-list/housing/housing-homelessness-grantmakers,967850,47420,69,0,0,0,1,7700,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,9133190354,,RICHARD L PERKINS
486106606,John E Trembly Foundation,KS,N/A,1449041,60775,117,0,0,0,1,600,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6207675128,,Emprise Bank
486129741,LOUIS W BAEHR AND DOLPHA BAEHR,KS,https://ancestors.familysearch.org/en/LYTY-QPB/louis-william-baehr-1884-1981,5848056,265629,113,0,0,0,1,23439,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,ROUNDING,9132592110,KPETERSON@FIRSTOPTIONBANK.COM,CHARITABLE FOUNDATIONS FIRST OPTION
510494974,SPIROL International Charitable Foundation Inc,CT,https://www.spirol.com/contact-us,790970,174650,82,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,Unrealized InvestmentLoss,8607748571,pjlefebv@spirol.com,PATRICK J LEFEBVRE
521313011,HENRY M JACKSON FOUNDATION,WA,WWW.HMJACKSON.ORG,16393602,167708,65,0,0,0,1,52000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,INTEREST AND DIVIDENDS RECEIVABLE,2066828565,,MAURA SULLIVAN PROGRAM OFFICER
521367148,THE CHRISTIAN GIVING FUND,VA,https://www.richmondchristianfoundation.org,472355,,8,0,0,0,1,400,0,,True,False,False,2018,keyword,False,1,CA Geography; PF-to-PF Grants,,8044206000,,FIELDING L WILLIAMS JR
521381689,THE BERNARD & SARAH GEWIRZ FDN,DC,N/A,6541217,352796,140,0,0,0,1,2000,0,,True,False,False,2022,keyword,False,1,CA Geography; PF-to-PF Grants,,2028281021,,BERNARD S GEWIRZ
522204935,THE RCM&D FOUNDATION,MD,N/A,4071127,195260,205,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,4439212547,,RCMD INC - ATTN MR ALBERT R COUNSEL
522233662,FEDERAL CITY ASSOCIATES INC,OH,FEDERALCITYASSOCIATESGMAIL.ORG,5488,1040,16,0,0,0,1,400,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,OFFICE EXPENSES,3305506502,INFO@FEDERALCITYASSOCIATES.ORG,GEORGE OTTO
522272965,MICHELE SNYDER FOUNDATION INC,MD,https://ldsgenealogy.com/NJ/Bedminster.htm,399,77500,2,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,N/A,7038471350,,
540648772,THE WILLIAM H - JOHN G - EMMA SCOTT,VA,SCOTTFOUNDATIONRVA.ORG,12127658,585045,158,0,0,0,1,50000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,UNREALIZED LOSS,8047843600,,E BRYSON POWELL
550767253,HANCOCK COUNTY SAVINGS CHARITABLE,WV,N/A,719598,35900,145,0,0,0,1,1500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3043871620,,HANCOCK COUNTY SAVINGS BANK
556014902,Bernard H and Blanche E Jacobson Foundation,WV,N/A,4279996,458769,132,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,Capital gains,3043487000,,Christopher J Winton Trustee
561590110,AMERICAN SCHLAFHORST FOUNDATION INC,NC,N/A,902482,28220,21,0,0,0,1,20000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,MISCELLANEOUS,7045540800,,DAN W LOFTIS
562001781,GARISON FAMILY PRIVATE FOUNDATION,NC,,,9550,12,0,0,0,1,5000,0,,True,False,False,2022,keyword,False,1,CA Geography; PF-to-PF Grants,BANK FEES,,,
562061059,DARRELL AND PATRICIA STEAGALL,NC,N/A,2985830,139120,197,0,0,0,1,2000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,RAYMOND JAMES (78651179),7046163061,,DARRELL PATRICIA STEAGALL
562121302,THE HAROLD H BATE FOUNDATION INC,NC,WWW.BATEFOUNDATION.ORG,25765281,1091481,377,0,0,0,1,20000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,PREPAID EXCISE TAX,2526381998,,THE HAROLD H BATE FOUNDATION
562669382,LR COMMUNITY DOCK FOUNDATION INC,PA,N/A,15925,24263,161,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5702266000,,JAMES SHOOK
566074515,FLORENCE ROGERS CHARITABLE TRUST,NC,N/A,3364061,222688,167,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,INSURANCE,9104842033,,JOANN STANCIL THE FLORENCE ROGERS C
571026207,RAY & CHARYL SCHROEDER GRACE,SC,N/A,2736842,33616,19,0,0,0,1,20000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8644203087,,CHARYL SCHROEDER
581537858,Fentress County Education and Community,TN,,979423,9784,112,0,0,0,1,2000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,Insurance,,,Jo Ella Hancock
586034766,WALTON COUNTY FOUNDATION INC,GA,,6439980,414288,188,0,0,0,1,7500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,BOOKS HELD FOR SALE,,REBECCA@RDALLYLAW.COM,REBECCA DALLY
590938570,SENIOR CITIZENS SERVICES INC,FL,n/a,,18966,45,0,0,0,1,6400,0,,True,False,False,2020,keyword,False,1,CA Geography; PF-to-PF Grants,,7274479579,infopinellascf.org,PINELLAS COMMUNITY FOUNDATION INC
592749952,NORMAN E PETERSON & DIANA LAGER PETERSON,FL,N/A,1044831,60790,96,0,0,0,1,5000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,RETURN OF CAPITAL,9413797806,,DIANA LAGER
596152326,The Saunders Foundation,FL,N/A,11861348,421319,151,0,0,0,1,20000,0,,True,False,False,2022,keyword,False,1,CA Geography; PF-to-PF Grants,,8132290804,,Kathleeen Belmonte
596773462,Frank E Duckwall Foundation,FL,N/A,6694827,314458,208,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8136344172,,Sandra Tolle
596929360,SARAH W GEORGE CHARITABLE TRUST,FL,N/A,1073098,78800,44,0,0,0,1,1000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3525891731,,FRANK T GAYLORD
596965930,GLADYS DICKSON CHARITABLE TR,FL,,2282247,63705,52,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,Net securities gain,3523949456,stephenpullum7@gmail.com,J Stephen Pullum
597276551,LEWIS HUMPHREYS CHARITABLE TRUST,TX,NONE,99406106,4301701,193,0,0,0,1,50000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8888663275,MO.PHILANTHROPIC@BOFA.COM,ANTHONY TWYMAN - BANK OF AMERICA N
611314419,IRVIN F & ALICE S ETSCORN,KY,N/A,12997172,770700,206,0,0,0,1,15000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5024585393,,Baird Trust
611690771,MAGNIFI FINANCIAL FOUNDATION,MN,N/A,680413,18000,30,0,0,0,1,7000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3202563669,,MAGNIFI FINANCIAL FOUNDATION
616553802,DONALD MORRIS CHARITABLE TRUST,OH,N/A,13396257,357623,71,0,0,0,1,15000,1,,True,False,False,2023,both,False,1,CA Geography; PF-to-PF Grants,,7408963371,,MARILYN R MCNABB
621086481,MCCAULEY-LINDSAY CHARITIES OF TENN,TN,N/A,38364613,1159477,130,0,0,0,1,30000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6158842300,,CHRIS MCCARTHY
636181261,CRAMPTON TRUST #1255000731,AL,N/A,17794128,807646,226,0,0,0,1,25000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2516901179,,REGIONS BANK ATTN ROGER COLE
650499150,BBX CAPITAL FOUNDATION INC,FL,BBXCAPITAL.COM/ABOUT-US/BBX-CAPITAL-FOUNDATIO,6313556,299214,160,0,0,0,1,7500,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,UBS INVESTMENT MANAGEMENT FEES,9549405369,,BBX CAPITAL FOUNDATION
651058044,The Jim Moran Foundation Inc,FL,www.jimmoranfoundation.org,251700402,16803080,810,0,0,0,1,5000,1,,True,False,False,2023,both,False,1,CA Geography; PF-to-PF Grants,,9544292122,,The Jim Moran Foundation
716070203,ELISABETH D WAGNER FOUNDATION,AR,,939788,47915,169,0,0,0,1,1500,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,VOIDED CK - PRIOR YRS DISTRIB,5015203660,LESLIE@COMMUNITYFIRSTTRUST.COM,LESLIE BALLENTINE
721363024,BUTLER SNOW O'MARA STEVENS & CANNADA,MS,N/A,973751,109927,128,0,0,0,1,300,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6019485711,,RANCE SAPEN
726027421,HAWTHORNE FOUNDATION,TX,N/A,660029,71500,19,0,0,0,1,100000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8172967628,THERESA@4401BERMAN.COM,THERESA GASSMANN
731598929,BEACON OF HOPE FOUNDATION,MO,HTTP://BOHFOUNDATION.ORG,1023628,173149,117,0,0,0,1,500,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,2023 FEDERAL TAX REFUND,5738084864,MARYCLAIRE@BOHFOUNDATION.ORG,MARY-CLAIRE HOWE
736095407,WEGENER FOUNDATION INC,OK,HTTPS://FMIOKC.COM/CLIENTS/WEGENER-FOUNDATION/,7526827,356800,296,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,CLASS ACTION SETTLEMENTS,4052358455,CBOONE@FMIOKC.COM,FOUNDATION MANAGEMENT INC
742527227,THE O'CONNOR & HEWITT FOUNDATION,TX,NONE,27644964,1126502,206,0,0,0,1,7500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3615786271,,ELLEN H SANDERS
742588216,THE WHITLEY CHARITABLE FOUNDATION,TX,N/A,1114434,101806,51,0,0,0,1,25,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5129400332,,RON JONES
742602147,TEXAS BANKERS FOUNDATION,TX,WWW.TEXASBANKERS.COM/FOUNDATION,362220,171143,907,0,0,0,1,10000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5124728388,,TEXAS BANKERS FOUNDATION IN CARE OF
742805235,HENRY & TOMMY LEHMAN CHARITABLE FOUNDATI,TX,N/A,805909,29450,22,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,9795426400,,RICK WAHRMUND
742822598,THE GORMAN FOUNDATION,TX,N/A,2895625,152794,57,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2106858477,,SAMUEL CAIN ELLIS
742957665,THE RAY AND NANCY BEARDEN FAMILY FOUNDAT,TX,N/A,251724,28540,23,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,5122667559,,RAY BEARDEN
742985834,MAX AND MINNIE TOMERLIN VOELCKER FUND,TX,VOELCKERFUND.ORG,56252299,2059802,115,0,0,0,1,25000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,NONE,2102244491,EMILYLILJENWALL@GMAIL.COM,EMILY LILJENWALL THE MAX AND MINNIE
746043368,THE GEORGE FOUNDATION,TX,www.thegeorgefoundation.org,259760343,13626491,209,0,0,0,1,105000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2813426109,grants@thegeorgefoundation.org,TRUSTEES - THE GEORGE FOUNDATION
746076993,The Cockrell Foundation,TX,www.cockrellfoundation.org,155936932,6213319,133,0,0,0,1,7270,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,Passthrough K-1 income,7132097500,www.cockrellfoundation.org,Margaret Baker The Cockrell Foundat
746199874,ED STEDMAN FOUNDATION,TX,N/A,239745,10995,22,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,OTHER,4098923883,,ED STEDMAN III
752108323,FL YOUNG FOUNDATION INC,TX,N/A,1730580,35747,56,0,0,0,1,6000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,9034505254,,FL YOUNG FOUNDATION
752539386,THE MAXINE DURRETT EARL CHARITABLE,TX,N/A,5148823,220112,101,0,0,0,1,15000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8067922046,,LINDA PUCKETT
752587034,JAMES N MCCOY FOUNDATION,TX,JAMESNMCCOYFOUNDATION.ORG,227454115,4492842,331,0,0,0,1,350000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,DUE FROM EXCHANGE TRADED FUNDS,9402644400,GRANTS@JAMESNMCCOYFOUNDATION.ORG,JAMES N MCCOY FOUNDATION
752596401,RUSHING FAMILY FOUNDATION,TX,DAWN@LUBBOCKLEASE.COM,5185580,200523,119,0,0,0,1,1600,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8067487310,,RUSHING FAMILY FOUNDATION
752671320,JL WILLIAMS FOUNDATION INC,TX,NONE,12585197,723000,144,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,K-1 RE INC - FE INDUSTRIAL,9725883636,,JULIA UNDERWOOD
753040372,ELMER DALKE CHARITABLE FOUNDATION,KS,N/A,,859232,44,0,0,0,1,5000,0,,True,False,False,2021,keyword,False,1,CA Geography; PF-to-PF Grants,,6202415023,,RODGER SWANSON
810895297,OSIECKI FAMILY FOUNDATION INC,WI,N/A,817603,119169,33,0,0,0,1,1000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,MARGIN INTEREST,2624986887,,JILL R OSIECKI
810974173,JOHNSON FAMILY FOUNDATION INC,IN,N/A,554902,34534,98,0,0,0,1,1000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,PENALTY,8128653636,B.JOHNSON@RIVERVIEWFARMSINC.COM,BRYAN JOHNSON
812200028,THE BEWS FOUNDATION,ID,WWW.BEWSFOUNDATION.ORG,18410129,760644,104,0,0,0,1,15000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2087314740,,DEREK PICA
812319030,Barre Savings Charitable Foundation Inc,MA,barresavingscharitable.org,1360424,100524,150,0,0,0,1,2400,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,Filing Fees,5087523337,senatorbrewer1@yahoo.com,Stephen Brewer
814237808,THE LAUB FAMILY CHARITABLE FOUNDATION,NY,,160663,109000,22,0,0,0,1,50000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,,,PHILIPPE A LAUB
814445255,Edward Lappen Foundation Inc,MA,N/A,376053,6570,35,0,0,0,1,750,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,7813836925,,Helene Lieb
814631311,OUTSIDE THE BOX FOUNDATION,FL,OUTOFTHEBOXFOUNDATION.COM,139413,4898,17,0,0,0,1,2000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,PAID IN CAPITAL,3526388888,ALLENJHARDEN@GMAIL.COM,ALLEN J HARDEN
814745691,Priority Toyota Charities,VA,,,65358,20,0,0,0,1,5000,0,,True,False,False,2020,keyword,False,1,CA Geography; PF-to-PF Grants,,7572135000,,STACY CUMMINGS
814804302,CAPE GIRARDEAU NOON LIONS CLUB,MO,N/A,115799,2300,5,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,,5733351231,MELVIN@VAN-DE-VEN.COM,MELVIN J VAN DE VEN CPA CVA
815044139,THE FORSTER FOUNDATION,OH,N/A,62512,7066,34,0,0,0,1,4750,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,7404036700,BHARMON151@GMAIL.COM,BRANDON HARMON
815312792,3 Sister Non-Profit Inc,CO,www.3sistersnon-profit.org,22245,3021,33,0,0,0,1,378,0,,True,False,False,2020,keyword,False,1,CA Geography; PF-to-PF Grants,,3039085078,threesisters2017@hotmail.com,BARBARA GOLDSBY
816277730,ANTHONY FRANKLIN DEMARCO AND,NY,N/A,118777,13900,30,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,9144005624,QUEECHYLAKE@GMAIL.COM,CHARLOTTE DEMARCO TRUSTEE
825281422,THOMAS G HATZIS FOUNDATION,DE,N/A,4314,120,3,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6099324876,,
825526068,ANDREW BURGIN CHARITABLE TRUST,NV,,942737,45732,25,0,0,0,1,5000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,8887304933,,WELLS FARGO PHILANTHROPIC SERVICES
830941368,LEVO CARES FOUNDATION,SD,HTTPS://WWW.LEVO.ORG/ABOUT/LEVO-CARES-FOUNDATION,33621,23873,93,0,0,0,1,1000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,OFFICE SUPPLIES & SOFTWARE,6059778314,JENM@LEVO.ORG,JEN MCKEOWN LEVO CARES FOUNDATION
832575728,DUGAS FAMILY FOUNDATION TX INC,TN,N/A,6714810,260600,50,0,0,0,1,15000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6158462039,,PAM CARRIS
832910632,STEVE AND MARYBETH ALLSOP VOICE OF HOPE,SC,N/A,356921,29735,43,0,0,0,1,500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,3193895535,,FOUNDATION
832994170,1895 BANCORP OF WISCONSIN,WI,N/A,415978,19710,41,0,0,0,1,1300,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,4142355855,,1895 BANCORP OF WISCONSIN COMMUNITY
834230856,Maksyn Foundation,TX,N/A,1682995,34000,20,0,0,0,1,3000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2105017213,,Maksyn Foundation
841404673,FOUR J FOUNDATION,ID,N/A,3239328,266200,249,0,0,0,1,2000,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,2083446778,,FOUR J FOUNDATION INC
842262845,BARBARA AND J HARRISON HOLMAN,ME,N/A,2959956,117590,39,0,0,0,1,10000,0,,True,False,False,2024,keyword,False,1,CA Geography; PF-to-PF Grants,PUBLIC NOTICE,6033031128,R.WEYLAND@ICLOUD.COM,RONALD P WEYLAND
842451400,First Seacoast Community Foundation Inc,NH,www.firstseacoastbank.com/charitable-giving,656160,22199,59,0,0,0,1,1500,0,,True,False,False,2023,keyword,False,1,CA Geography; PF-to-PF Grants,,6037424680,tstackpole@fsbdover.com,Tiffany Stackpole
