ein,organization_name,contact_first_name,contact_email,state,ntee_code,mission_description,email_quality_tier,foundation_count,display_count,sector_label
752573928,TURTLE CREEK CONSERVANCY,Tiffany,info@turtlecreekconservancy.org,TX,C30,PRESERVATION AND ENHANCEMENT OF TURTLE CREEK PARK AND ARLINGTON HALL IN THE TURTLE CREEK CORRIDOR,B,331,75,Environment
205989540,Charis Hills Inc,Jeff,info@charishills.org,TX,N20,Theraputic camp for children with learning and behavioral difficulties,B,465,75,Recreation
870426671,Utah Parent Center Inc,Jolene,info@utahparentcenter.org,UT,P400,"Our mission is to help parents help their children, youth and young adults with all disabilities to live included, productive lives as members of the community.",B,202,75,Human Services
870642304,SPY HOP PRODUCTIONS,Amy,info@spyhop.org,UT,O53,"TO MENTOR YOUNG PEOPLE IN THE DIGITAL MEDIA ARTS TO HELP THEM FIND VOICE, TELL THEIR STORIES, AND BE EMPOWERED TO AFFECT POSITIVE CHANGE IN THEIR LIVES, THEIR COMMUNITIES, AND THE WORLD.",B,56,55,Youth Development
460539199,SALT LAKE CHARTER SCHOOL INC,Anapesi,info@themanaacademy.org,UT,B99,MANA IS DEDICATED TO EXCELLENCE AND COMMITTED TO CLOSING THE OPPORTUNITY GAP BY NUTURING LIFE LONG LEARNERS WHO ARE ROOTED IN THEIR NATIVE CULTURES AND PREPARING THEM TO BE THE LEADERS OF TOMORROW.,B,311,75,Education
161779566,CS LEWIS ACADEMY,Eveln,info@cslewisacademy.net,UT,B29,"THE MISSION OF CS LEWIS ACADEMY IS TO CREATE A DYNAMIC LEARNING ENVIRONMENT WHERE STUDENTS CAN DEVELOP A LOVE FOR LEARNING THROUGH SELF-CRITIQUE AND SELF-MOTIVATION. AN INTENSIVE STUDY OF LITERATURE COMBINED WITH A COLLABORATIVE EFFORT BETWEEN PARENTS, STUDENTS, AND EDUCATORS WILL EMPOWER THE STUDENTS TO ENGAGE IN INDEPENDENT AND CREATIVE THINKING, PROBLEM SOLVING, AND EFFECTIVE COMMUNICATION.",B,311,75,Education
844890857,FRIENDS OF THE CHILDREN - UTAH,Sandi,info@friendsutah.org,UT,O30,"FRIENDS OF THE CHILDREN - UTAH IS A UTAH BASED NONPROFIT WHOSE MISSION IS IMPACTING GENERATIONAL CHANGE BY EMPOWERING YOUTH WHO ARE FACING THE GREATEST OBSTACLES THROUGH RELATIONSHIPS WITH PROFESSIONAL MENTORS - 12+ YEARS, NO MATTER WHAT. 83% OF OUR YOUTH RECEIVE A HIGH SCHOOL DIPLOMA OR GED, 98% OF OUR YOUTH WAIT TO BECOME PARENTS UNTIL AFTER THEIR TEENS, 93% OF OUR YOUTH REMAIN FREE FROM JUVENILE JUSTICE SYSTEM INVOLVEMENT, AND 92% OF OUR YOUTH GO ON TO ENROLL IN POST-SECONDARY EDUCATION, SERVE OUR COUNTRY OR ENTER THE WORKFORCE.",B,56,55,Youth Development
474892393,BONNEVILLE ACADEMY,Juliette,info@bonnevilleacademy.org,UT,B29,"BONNEVILLE ACADEMY WILL FOSTER CRITICAL THINKING AND PROBLEM SOLVING SKILLS IN A CHALLENGING, STUDENT CENTERED ENVIROMENT; BY ENCOURAGING EXPLORATION IN SCIENCE, TECHNOLOGY, ENGINEERING AND MATH (STEM). PREPARING STUDENTS FOR SUCCESS IN OUR EVER CHANGING, DYNAMIC WORLD.",B,311,75,Education
742440617,ALLIANCE HOUSE INC,Paige,info@alliancehouse.org,UT,F34Z,COMMUNITY BASED PREVOCATIONAL TRANSITIONAL EMPLOYMENT AND SOCIAL REHABILITATION PROGRAM.,B,82,75,Mental Health
900147606,The Ranches Academy Incorporated,Reed,office@theranchesacademy.com,UT,B29,Public charter school educating Utah students.,B,311,75,Education
202313461,Maliheh Free Clinic,Brenda,info@malihehfreeclinic.org,UT,E32,"Maliheh Free Clinic seeks to improve the quality of life in the greater Salt Lake City area by providing free, quality medical services for uninsured and low income individuals and families to help reverse the cycle of poverty and suffering created by poor health.",B,97,75,Health
870285967,Assist Inc,Erik,info@assistutah.org,UT,L81Z,See Schedule O,B,24,,Housing
611729917,UTAH DINE BIKEYAH,Gavin,info@utahdinebikeyah.org,UT,C34,"TO PRESERVE AND PROTECT THE CULTURAL AND NATURAL RESOURCES OF ANCESTRAL, NATIVE AMERICAN LANDS",B,99,75,Environment
900081417,ANALYTICAL LIFE SCIENCE & DIAGNOSTICS,Michael,info@thealda.org,VA,S41,"TO HOLD MEETINGS AND PROVIDE EXECUTIVE EDUCATION FOR ITS MEMBER'S SENIOR EXECUTIVES, ORGANIZE AND SPONSOR MARKET STATISTICS PROGRAMS AND SALARY BENCHMARKING SURVEYS TO IMPROVE BUSINESS CONDITIONS IN THE MANUFACTURING AND MARKETING OF ANALYTICAL AND LIFE SCIENCE SYSTEMS, INCLUDING INSTRUMENTATION, REAGENTS, CONSUMABLES AND TECHNOLOGIES USED FOR CHEMICAL AND LIFE SCIENCE ANALYSIS AND MEASUREMENT. A SECOND PURPOSE IS TO PROMOTE THE INDUSTRY.",B,194,75,Community Improvement
541396772,STAUNTON MONTESSORI SCHOOL INC,Deena,contact@stauntonmontessori.org,VA,B21Z,"STAUNTON MONTESSORI SCHOOL RESPECTS THE MIND, IMAGINATION, AND SPIRIT OF EACH STUDENT. GROUNDED IN THE PHILOSOPHY OF MARIA MONTESSORI, WE CREATE AN ENVIRONMENT WHERE CHILDREN ARE EMPOWERED TO FULFILL THEIR ACADEMIC, PERSONAL AND SOCIAL POTENTIAL.",B,1173,75,Education
351341327,Southside SPCA,Mark,info@southsidespca.org,VA,D200,See Schedule O,B,445,75,Animal-Related
270950140,THE INSTITUTE FOR FAMILY STUDIES,Michael,info@ifstudies.org,VA,B90,"SEE SCHEDULE OSPONSOR RESEARCH AND PROGRAMS THAT MONITOR THE HEALTH OF MARRIAGE AND FAMILY LIFE IN THE UNITED STATES AND AROUND THE WORLD, THAT ANALYZE THE SOCIAL AND CULTURAL FORCES SHAPING CONTEMPORARY MARRIAGE AND FAMILY LIFE IN THE U.S. AND AROUND THE GLOBE, AND THAT IDENTIFY STRATEGIES TO INCREASE THE QUALITY AND STABILITY OF MARRIAGE AND FAMILY LIFE IN THE U.S. AND AROUND THE WORLD.",B,1173,75,Education
541983817,The Orphanetwork,Robert,info@nourishintl.org,VA,P99,The mission of ORPHANetwork is to partner with the the local church to break cycles of poverty amongst highly vulnerable children.,B,675,75,Human Services
540505893,CENTER FOR CHILD AND FAMILY SERVICES,Michael,info@kidsandfamilies.com,VA,P40Z,"TO DELIVER QUALITY COUNSELING PROGRAMS AND SUPPORT SERVICES THAT EMPOWER INDIVIDUALS AND FAMILIES TO IMPROVE THEIR LIVES. THE CENTER PROVIDED COUNSELING AND SUPPORT SERVICES TO OVER 3,000 PEOPLE IN THE AREAS OF BEHAVIORAL HEALTH SERVICES, CONSUMER CREDIT COUNSELING AND CHILD AND FAMILY SERVICES - WILLIAMSBURG.",B,675,75,Human Services
452739502,Del Ray Montessori School,Bonita,office@thedelraymontessorischool.com,VA,B20,"To create a carefully prepared learning environment that will nurture the spirit of the child, guiding each child along a path toward reaching his or her full potential for learning.",B,1173,75,Education
453576353,AINSLEY'S ANGELS OF AMERICA,Kim,info@ainsleysangels.org,VA,P99,"IN ADDITION TO ENSURING EVERYONE CAN EXPERIENCE ENDURANCE EVENTS, AINSLEY'S ANGELS OF AMERICA AIMS TO BUILD AWARENESS ABOUT AMERICA'S SPECIAL NEEDS COMMUNITY THROUGH INCLUSION IN ALL ASPECTS OF LIFE. SERVING AS ADVOCATES TO PROVIDING EDUCATION AND PARTICIPATING AS ACTIVE MEMBERS IN LOCAL COMMUNITIES, WE BELIEVE EVERYONE DESERVES TO BE INCLUDED.",B,675,75,Human Services
811016460,ST MICHAELS ACADEMY INC,Christine,admin@st-michaelsacademy.org,VA,B20,TO PROVIDE EXCEPTIONAL DISTINCTLY BIBLICAL EDUCATION EXPERIENCE INTEGRATING A HIGH STANDARD OF ACADEMICS SPIRITUAL SOCIAL-EMOTIONAL AND PHYSICAL TRAINING IN COLLABORATION W/ SCHOOL FAMILIES AND LOCAL COMMUNITY RESULTING IN DEVELOPMENT OF WELL-ROUNDED MATURE PREPARED CONFIDENT STUDENTS.,B,1173,75,Education
541993924,WAYNE THEATRE ALLIANCE INC,Tracy,info@waynetheatre.org,VA,A20,"THE WAYNE THEATRE ALLIANCE PROMOTES THE ARTISTIC, CULTURAL, AND EDUCATIONAL OPPORTUNITIES AND THE ECONOMIC VITALITY OF WAYNESBORO AND ADJACENT REGION THROUGH THE OPERATION AND PRESERVATION OF THE ROSS PERFORMING ARTS CENTER AT THE HISTORIC WAYNE THEATRE AS A PERFORMING ARTS/CONFERENCE FACILITY.",B,681,75,Arts & Culture
471004312,ENTRYWAY,Kristen,info@entrywaytalent.org,VA,Z99,"ENTRYWAY IS A NATIONAL 501(C)3 ORGANIZATION THAT TRANSITIONS INDIVIDUALS AND FAMILIES AT RISK OF OR EXPERIENCING HOMELESSNESS TO ECONOMIC SELF-SUFFICIENCY BY PROVIDING CAREER TRAINING, FULL-TIME EMPLOYMENT AND HOUSING OPPORTUNITIES IN PARTNERSHIP WITH THE REAL ESTATE INDUSTRY.",B,96,75,Unknown
843985727,CONSERVATION ALLIES,Caitlin,info@conservationallies.org,VA,C30,To promote the conservation of biological diversity throughout the world.,B,282,75,Environment
541372036,CARE NET RESOURCE PREGNANCY CENTERS INC,Ryan,info@cnpeninsula.org,VA,E400,CRISIS PREGNANCY COUNSELING.,B,336,75,Health
753057770,Workhouse Arts Foundation Inc,Leon,info@workhousearts.org,VA,A54,"The mission of the Workhouse Arts Foundation Inc. is to grow and support a vibrant arts center that offers engaging opportunities and enjoyable experiences in visual arts, performing arts, history and education.",B,681,75,Arts & Culture
541541798,HANOVER AND KING WILLIAM HABITAT,Renee,info@hkwhabitat.org,VA,L20Z,"SEEKING TO PUT GOD'S LOVE INTO ACTION, HANOVER AND KING WILLIAM HABITAT FOR HUMANITY BRINGS PEOPLE TOGETHER TO BUILD HOMES, COMMUNITIES AND HOPE TO REALIZE OUR VISION OF A WORLD WHERE EVERYONE HAS A DECENT PLACE TO LIVE. HANOVER AND KING WILLIAM HABITAT FOR HUMANITY ADHERES TO A STRICT NON-PROSELYTIZING POLICY AND WILL NOT OFFER ASSISTANCE ON THE EXPRESSED OR IMPLIED CONDITION THAT PEOPLE MUST ADHERE TO OR CONVERT TO A PARTICULAR FAITH OR LISTEN AND RESPOND TO MESSAGING DESIGNED TO INDUCE CONVERSION TO A PARTICULAR FAITH.",B,210,75,Housing
202089837,REACH FOR UGANDAINC,Joyce,info@reachforuganda.org,VA,T30,"REACH FOR UGANDA PARTNERS WITH COMMUNITIES IN RURAL UGANDA TO IMPROVE THE QUALITY OF LIFE AND REALIZE HUMAN POTENTIAL THROUGH IMPROVED EDUCATION, HEALTHCARE, AND COMMUNITY DEVELOPMENT.",B,515,75,Philanthropy
541427910,Islamic Society of New River Valley,Idris,info@isnrv.org,VA,X40Z,"The Islamic Society of New River Valley is a non-profit 501(c) (3) corporation formed exclusively for religious, educational, and charitable purposes and headquartered in Blacksburg, Virginia. It serves the needs of the Muslim community in the New River Valley area.",B,252,75,Religion
202982549,VIRGINIA CHRISTIAN UNIVERSITY,Thomas,office@vacu.edu,VA,X20,VIRGINIA CHRISTIAN UNIVERSITY IS THE PUBLIC CHARITY UNDER CODE SECTION 501(C)(3) WITH AN IRS APPROVAL.,B,252,75,Religion
465068934,FOOTSTEPS COUNSELING CENTER INC,Cherie,info@footstepscounseling.com,VA,F30,"FOOTSTEPS COUNSELINGS MISSION IS TO PROVIDE PROFESSIONAL, OUTPATIENT, MENTAL AND BEHAVORIAL HEALTH COUNSELING TO INDIVIDUALS, FAMILIES, AND GROUPS PRESENTING WITH EMOTIONAL, PSYCHOLOGICAL OR BEHAVIORAL ISSUES",B,182,75,Mental Health
541824385,FAMILIES OF AUTISTIC CHILDREN OF,Sharon,info@FACT4Autism.com,VA,G84,"THE MISSION OF FAMILIES OF AUTISTIC CHILDREN OF TIDEWATER, INC. (FACT) IS TO IMPROVE THE QUALITY OF LIFE FOR INDIVIDUALS WITH AUTISM AND THEIR FAMILIES IN THE GREATER TIDEWATER VIRGINIA AREA. FACT PROVIDES RECREATIONAL PROGRAMS THAT ENHANCE SOCIAL AND COMMUNICATION SKILLS AND PROMOTE COMMUNITY INTEGRATION.",B,407,75,Disease/Disorder
453797831,LYNCHBURG BEACON OF HOPE INC,Laura,info@beaconofhopelynchburg.com,VA,B12,"""TO ENCOURAGE IN ALL LYNCHBURG CITY PUBLIC SCHOOL STUDENTS THE ASPIRATION TO PURSUE, AND PROVIDE THEM WITH THE TOOLS AND RESOURCES TO ATTAIN, A POST-SECONDARY EDUCATION.""",B,1173,75,Education
541067694,Lewinsville Retirement Residence Inc,Carolyn,info@thelewinsville.org,VA,L210,"Low income housing for seniors and handicapped To provide a safe, secure, affordable, and aesthetically pleasing environment designed to compassionately meet the needs of seniors and handicapped persons without regard to their racial, social,ethnic,",B,210,75,Housing
813736063,FOOD FOR NEIGHBORS,Karen,info@pyramidsystems.com,VA,K30,FOOD FOR NEIGHBORS MISSION IS TO HELP HUNGRY CHILDREN THROUGH THEIR SCHOOLS SOCIAL SERVICES BY ENGAGING AND MOBILIZING THE COMMUNITY IN THE FIGHT TO END HUNGER.,B,260,75,Food/Agriculture
231352617,AMERICAN SOCIETY OF OVERSEAS,Sharon,info@asor.org,VA,V30Z,"ASOR, FOUNDED IN 1900, IS AN INTERNATIONAL ORGANIZATION WHOSE MISSION IS TO INITIATE, ENCOURAGE, AND SUPPORT RESEARCH INTO, AND PUBLIC UNDERSTANDING OF, THE HISTORY AND CULTURES OF THE NEAR EAST AND WIDER MEDITERRANEAN, FROM THE EARLIEST TIMES BY: FOSTERING ORIGINAL RESEARCH, EXPLORATION AND ARCHAEOLOGICAL FIELDWORK; ENCOURAGING SCHOLARSHIP IN THE REGION'S LANGUAGES, TEXTS, TRADITIONS, AND HISTORIES; DISSEMINATING RESEARCH RESULTS AND CONCLUSIONS IN A TIMELY MANNER, THROUGH A ROBUST PUBLICATION PROGRAM, ANNUAL MEETINGS AND OTHER VENUES; ADHERING TO THE HIGHEST ETHICAL STANDARDS OF SCHOLARSHIP AND PUBLIC DISCOURSE; UPHOLDING THE HIGHEST ACADEMIC STANDARDS IN INTERDISCIPLINARY RESEARCH AND TEACHING; PROMOTING EDUCATIONAL OPPORTUNITIES FOR UNDERGRADUATES AND GRADUATES IN INSTITUTIONS OF HIGHER EDUCATION AROUND THE WORLD; DEVELOPING ENGAGING PROGRAMS OF OUTREACH FOR THE GENERAL PUBLIC; SUPPORTING AND PARTICIPATING IN EFFORTS TO PROTECT, PRESERVE, AND PRESENT TO THE PUBLIC THE HISTORIC AND",B,62,60,Social Science
311519694,RUSH HOMES INC,Jeff,info@rushhomes.org,VA,L20,"TO CREATE AFFORDABLE HOUSING IN THE LYNCHBURG REGION FOR LOW-INCOME FAMILIES WITH DISABILITIES THROUGH DEVELOPMENT, ADVOCACY, AND SUPPORT.",B,210,75,Housing
541368484,BRIDGES TO INDEPENDENCE,Fraser,info@bridges2.org,VA,L41Z,"BRIDGES' MISSION IS TO BREAK CYCLES OF GENERATIONAL POVERTY BY PROVIDING EMERGENCY SHELTER, COUNSELING, AND FINANCIAL ASSISTANCE FOR PERSONS FROM ARLINGTON, VIRGINIA. BRIDGES TO INDEPENDENCE ALSO OPERATES THE BONDER AND AMANDA JOHNSON COMMUNITY DEVELOPMENT CORPORATION (""BAJCDC""), FOCUSING ON YOUTH WORK, WORKFORCE DEVELOPMENT, AND COMMUNITY NAVIGATION, CONTINUING THE LEGACY OF LIFTING THOSE IN NEED IN THE COMMUNITY, AND BREAKING THE CYCLE OF INTERGENERATIONAL POVERTY. THE ORGANIZATION IS PRIMARILY SUPPORTED THROUGH GOVERNMENT GRANTS, FOUNDATIONS, AND INDIVIDUAL DONORS.",B,210,75,Housing
541047175,BELLE GROVE INC,Kristen,info@bellegrove.org,VA,A82Z,TO MAINTAIN HISTORIC PROPERTY OF BELLE GROVE INC FOR THE EDUCATIONAL USE OF THE GENERAL PUBLIC,B,681,75,Arts & Culture
464183160,NO MEANS NO WORLDWIDE,Gerhard,info@nmnw.org,VA,I21,NO MEANS NO WORLDWIDE (NMNW) IS AN INTERNATIONAL NONPROFIT ON A MISSION TO END SEXUAL VIOLENCE AGAINST WOMEN AND CHILDREN GLOBALLY.,B,222,75,Crime/Legal
464265280,LGBT TECHNOLOGY INSTITUTE,Joseph,contact@lgbttech.org,VA,P88,"THE LGBT TECHNOLOGY INSTITUTE IS THE NATION'S PREMIER ORGANIZATION WORKING TO BRIDGE THE TECHNOLOGY GAP FOR ALL LGBTQ INDIVIDUALS. THE INSTITUTE WORKS WITH INDIVIDUALS AND COMMUNITIES AND ENGAGES IN RESEARCH, EDUCATION, VOLUNTEERISM, AND PARTNERSHIPS TO PROVIDE CUTTING-EDGE TECHNOLOGY AND RESOURCES TO IMPROVE THE LIVES OF LGBTQ INDIVIDUALS, ESPECIALLY THOSE THAT ARE DISADVANTAGED.",B,675,75,Human Services
271050909,LOCAL ENVIRONMENTAL AGRICULTURE,Susan,info@leapforlocalfood.org,VA,K30,"LOCAL ENVIRONMENTAL AGRICULTURAL PROJECT'S (LEAP) MISSION IS TO CREATE AN EQUITABLE FOOD AND FARMING SYSTEM WHICH PRIORITIZES HEALTH AND ABUNDANCE. WE DO THIS BY SUPPORTING COMMUNITY INITIATIVES, MARKETS, FARMS, AND FARMERS.",B,260,75,Food/Agriculture
452910746,Recovery Program Solutions of,Tonya,info@centersforopportunity.org,VA,B60,"The organization supports adults with mental health, substance abuse, and homelessness issues across northern Virginia.",B,1173,75,Education
541565250,COMMONWEALTH COMMUNITY TRUST,Stephanie,contact@trustCCT.org,VA,E50Z,"TO PROVIDE PEOPLE WITH SPECIAL NEEDS WHO LIVE THROUGHOUT THE UNITED STATES AND THEIR FAMILIES A CONVENIENT, COST-EFFECTIVE FRAMEWORK FOR THE ADMINISTRATION OF POOLED SPECIAL NEEDS TRUSTS THAT SUPPLEMENT GOVERNMENT ENTITLEMENT PROGRAMS SUCH AS SUPPLEMENTAL SECURITY INCOME (SSI) AND MEDICAID. TO EDUCATE FAMILIES, PEOPLE WITH SPECIAL NEEDS, AND PROFESSIONALS ABOUT THE BENEFITS OF A POOLED SPECIAL NEEDS TRUST. TO AWARD INDIVIDUALS WITH A DISABILITY WHO DEMONSTRATE A FINANCIAL NEED WITH A MONETARY GRANT TO BE USED FOR SERVICES AND/OR EQUIPMENT THROUGH CCT'S CHARITABLE FUND AWARD PROGRAM.",B,336,75,Health
412191361,STUDENTS HELPING HONDURAS INC,Shin,info@shhkids.org,VA,Q33,TO ALLEVIATE EXTREME POVERTY AND VIOLENCE IN HONDURAS THROUGH EDUCATION AND YOUTH EMPOWERMENT.,B,495,75,International
461100948,DISABILITY LAW CENTER OF VIRGINIA,Colleen,info@dlcv.org,VA,P20,"DLCV'S MISSION IS TO ADVANCE INDEPENDENCE, CHOICE AND SELF-DETERMINATION; PROTECT LEGAL, HUMAN, AND CIVIL RIGHTS; AND ELIMINATE ABUSE, NEGLECT AND DISCRIMINATION OF PEOPLE WITH DISABILITIES THROUGH ZEALOUS AND UNCOMPROMISING LEGAL ADVOCACY AND REPRESENTATION.",B,675,75,Human Services
651275162,NOVA ScriptsCentral,Donney,info@novascriptscentral.org,VA,P60,"NOVA ScriptsCentral, Inc is a charitable pharmacy that provides life saving medicines and health services to uninsured and underinsured community members living in Northern Virginia.",B,675,75,Human Services
460683036,Serve Our Willing Warriors,Sarah,info@willingwarriors.org,VA,P20,"Provide our countrys recovering wounded, ill and injured warriors, disabled veterans and their families with encouragement, support and respite stays at the Bull Run warrior retreat.",B,675,75,Human Services
521353816,NORTH BRANCH SCHOOL,Ellen,info@north-branch-school.org,VA,B21Z,Education of children ages 3-14 and the offering of cultural and educational activities to the larger community.,B,1173,75,Education
521208945,AVALON,Amanda,admin@avaloncenter.org,VA,P43Z,"AVALON WORKS TO END DOMESTIC AND SEXUAL VIOLENCE FOR ALL AGES BY BREAKING THE CYCLE OF ABUSE THROUGH PREVENTION, EDUCATION, SHELTER, AND SUPPORT SERVICES IN THE GREATER WILLIAMSBURG AND MIDDLE PENINSULA AREAS OF VIRGINIA.",B,675,75,Human Services
030307864,VERMONT CARES,Bhuttu,info@vtcares.org,VT,G81Z,"TO PROVIDE LIFE-SAVING HARM REDUCTION SERVICES, EDUCATION, AND RESOURCES TO VERMONTERS AFFECTED BY HIV, HEPATITIS C, AND SUBSTANCE USE BY INCREASING ACCESS TO CARE, REDUCING SOCIAL STIGMAS, AND BUILDING RELATIONSHIPS.",B,23,,Disease/Disorder
030277640,LAMOILLE FAMILY CENTER INC,Adam,info@lamoillefamilycenter.org,VT,P400,"THE LAMOILLE FAMILY CENTER IS A NONPROFIT ORGANIZATION THAT PROMOTES THE WELL-BEING OF LAMOILLE VALLEY CHILDREN, YOUTH AND FAMILIES AND SUPPORTS THEM IN MEETING LIFE'S CHALLENGES THROUGH EDUCATION, DIRECT SERVICES AND ADVOCACY.",B,125,75,Human Services
272759990,Battenkill Valley Health Center Inc,Anje,info@bvhcvt.org,VT,E32,"Battenkill Valley Health Center provides compassionate, comprehensive, affordable healthcare.",B,103,75,Health
030285606,COMMITTEE ON TEMPORARY SHELTER INC,Andrew,info@cotsonline.org,VT,L41Z,"COTS PROVIDES EMERGENCY SHELTER, SERVICES, AND HOUSING FOR PEOPLE WHO ARE HOMELESS OR MARGINALLY HOUSED IN VERMONT. COTS ADVOCATES FOR LONG-TERM SOLUTIONS TO END HOMELESSNESS.",B,45,45,Housing
030280469,NEWSTORY CENTER INC,Erron,info@nscvt.org,VT,P43Z,SHELTER AND EDUCATE VICTIMS OF DOMESTIC VIOLENCE,B,125,75,Human Services
030228985,YELLOW BARN INC,Catherine,info@yellowbarn.org,VT,A68Z,PROMOTE AND ENCOURAGE THE EDUCATION OF YOUNG MUSICIANS AND AUDIENCES.,B,168,75,Arts & Culture
036016116,BRATTLEBORO MUSEUM & ART CENTERINC,Christina,info@brattleboromuseum.org,VT,A510,"THE BRATTLEBORO MUSEUM & ART CENTER ILLUMINATES ART AND IDEAS IN WAYS THAT INSPIRE, INFORM, AND CONNECT ALL PEOPLE. WE CELEBRATE INNOVATION, LEARNING, AND COURAGEOUS CREATIVE EXPRESSION.",B,168,75,Arts & Culture
832331834,LIGHTHOUSE FINANCIAL FOUNDATION,Kim,info@LHFinancialFoundation.org,WA,P51,"SAVE FIRST FINANCIAL WELLNESS EMPOWERS INDIVIDUALS TO ACHIEVE FINANCIAL STABILITY AND MEET THEIR BASIC NEEDS BY PROVIDING FINANCIAL EDUCATION, COACHING, AND SUPPORT TO NAVIGATE FINANCIAL CHALLENGES AND BUILD A STRONGER FUTURE.",B,433,75,Human Services
911074716,EMERGENCY SUPPORT SHELTER,Sarah,info@esshelter.com,WA,P43Z,"OUR MISSION IS TO END SEXUAL AND DOMESTIC VIOLENCE WHILE PROVIDING EDUCATION, SAFETY AND SUPPORT TO OUR COMMUNITY.",B,433,75,Human Services
202833985,SUDDEN IMPACT VOLLEYBALL CLUB,Greg,info@sivbc.org,WA,N60,"SUDDEN IMPACT'S VOLLEYBALL CLUB'S MISSION IS TO PROVIDE THE BEST TRAINING FOR JUNIOR STUDENT VOLLEYBALL PLAYERS IN THE PUGET SOUND REGION, WA. IT BELIEVES A COMPETITIVE ATHLETIC EXPERIENCE WILL ENHANCE SOCIAL DEVELOPMENT, CONTRIBUTE TO MENTAL AND PHYSICAL HEALTH, AND TEACH THE VALUES OF TEAMWORK, RESPONSIBILITY, SELF-DISCIPLINE, AND SELF-MOTIVATION. IT STRIVES TO TAKE EACH PLAYER TO A HIGHER LEVEL OF COMPETITIVENESS WHILE MAINTAINING THEIR LOVE FOR THE GAME.",B,158,75,Recreation
263716527,Hunger Intervention Program,Darcy,info@hungerintervention.org,WA,K30,"Hunger Intervention Program seeks to increase food security for under- served populations in north King County by providing nutritious meals, educational programs and advocacy.",B,169,75,Food/Agriculture
912047030,FRIENDS OF THE CHILDREN - SEATTLE,Lacie,info@friendsseattle.org,WA,O30,"IMPACTING GENERATIONAL CHANGE BY EMPOWERING YOUTH WHO ARE FACING THE GREATEST OBSTACLES THROUGH RELATIONSHIPS WITH PROFESSIONAL MENTORS 12+ YEARS, NO MATTER WHAT. OUR LONG-TERM, RELATIONSHIP-BASED PROFESSIONAL MENTORING MODEL HELPS YOUTH DEVELOP THE SKILLS THEY NEED FOR A THRIVING FUTURE. FULL-TIME, SALARIED MENTORS SUPPORT YOUTH TO:- BE PREPARED FOR POST-SECONDARY EDUCATION AND/OR EMPLOYMENT.- DEVELOP POSITIVE GOALS FOR THE FUTURE. - DEVELOP A HEALTHY LIFESTYLE.",B,244,75,Youth Development
