prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
200764068,connect@proclaimaviation.org,connect@proclaimaviation.org,outreach,C,Foundation funding for Proclaim Aviation Ministries,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,5d4c55e8-20e5-4c3a-b24b-ee75a5b73ce5,2026-02-18T17:33:25.909234+00:00,
521071233,president@ltrc.org,president@ltrc.org,team,A,Private funders for recreation in Maryland,Alec Kleinman <alec@team.thegrantscout.com>,sent,7992b84f-3f5c-4f85-a28b-04b266a24dfe,2026-02-18T17:33:35.155258+00:00,
850481104,supportkids@cisnm.org,supportkids@cisnm.org,ai,A,Private funders for education in New Mexico,Alec Kleinman <alec@ai.thegrantscout.com>,sent,14b91585-b61b-4736-8acc-91f630a74851,2026-02-18T17:33:46.511814+00:00,
310649479,info@delawarelcc.org,info@delawarelcc.org,connect,A,Private funders for human services in Ohio,Alec Kleinman <alec@connect.thegrantscout.com>,sent,7dd0b4ad-9543-4b29-8058-e4e626fd507f,2026-02-18T17:33:57.672790+00:00,
364495799,admin@immuslimcultures.org,admin@immuslimcultures.org,contact,A,Private funders for arts and culture in Mississippi,Alec Kleinman <alec@contact.thegrantscout.com>,sent,de361118-963e-44d0-95f5-79c550166794,2026-02-18T17:34:06.693196+00:00,
546046721,info@fcidd.org,info@fcidd.org,email,A,Private funders for human services in Maryland,Alec Kleinman <alec@email.thegrantscout.com>,sent,ef73c2ad-5a28-484a-a7aa-19df3851c00d,2026-02-18T17:34:15.031674+00:00,
310804746,asimms@wascoinc.org,asimms@wascoinc.org,hello,A,Private funders for human services in Ohio,Alec Kleinman <alec@hello.thegrantscout.com>,sent,ef80fc01-74e5-4d16-9e8f-1cb7e17ccd03,2026-02-18T17:34:25.835768+00:00,
231646698,info@ticktockelc.org,info@ticktockelc.org,info,A,Private funders for human services in Pennsylvania,Alec Kleinman <alec@info.thegrantscout.com>,sent,9c2ce351-eb03-4e0a-81eb-57e12268c15b,2026-02-18T17:34:34.721619+00:00,
850292757,onlinestore@publiclands.org,onlinestore@publiclands.org,insights,A,Private funders for arts and culture in New Mexico,Alec Kleinman <alec@insights.thegrantscout.com>,sent,6c8f418f-c7ec-4b1f-979c-825efd3e8e26,2026-02-18T17:34:43.707339+00:00,
381360539,bgow@fsamich.org,bgow@fsamich.org,mail,A,Private funders for human services in Michigan,Alec Kleinman <alec@mail.thegrantscout.com>,sent,99a192b0-138e-4189-8da8-fe479ec24c7e,2026-02-18T17:34:54.589348+00:00,
936032769,communications@algpdx.org,communications@algpdx.org,outreach,A,Private funders for human services in Oregon,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,df49f89d-b394-407b-9548-a64fdfe17646,2026-02-18T17:35:05.128013+00:00,
042149320,abgclub@abgclub.org,abgclub@abgclub.org,team,A,Private funders for youth development in Massachusetts,Alec Kleinman <alec@team.thegrantscout.com>,sent,a6592e1a-013c-4849-bbec-7a65fd6d0c62,2026-02-18T17:35:14.547214+00:00,
853647441,info@havenatbluecreek.com,info@havenatbluecreek.com,ai,A,Private funders for mental health in North Carolina,Alec Kleinman <alec@ai.thegrantscout.com>,sent,73e4b1df-7e0a-4998-9f34-ce3e3ffa43d5,2026-02-18T17:35:23.563503+00:00,
721347807,info@xmaonline.com,info@xmaonline.com,connect,A,Private funders for human services in Louisiana,Alec Kleinman <alec@connect.thegrantscout.com>,sent,a7051a8f-fddc-423d-a82a-cacbdef2e86f,2026-02-18T17:35:33.404815+00:00,
825467031,info@fshcc.com,info@fshcc.com,contact,C,Foundation funding for Florida State Hispanic,Alec Kleinman <alec@contact.thegrantscout.com>,sent,816d5874-400f-4939-bf24-c8ac8b08a34b,2026-02-18T17:35:45.672454+00:00,
010648561,info@nationalmentalhealthcorps.org,info@nationalmentalhealthcorps.org,email,A,Private funders for education in Connecticut,Alec Kleinman <alec@email.thegrantscout.com>,sent,7af51ea9-155b-4b98-bd50-4dbcdb324a10,2026-02-18T17:35:54.454183+00:00,
330963233,info@rcrealms.org,info@rcrealms.org,hello,C,Foundation funding for Ridgecrest Charter School,Alec Kleinman <alec@hello.thegrantscout.com>,sent,025c21c2-ca68-4456-9037-8dd8ddf6e7cc,2026-02-18T17:36:03.906392+00:00,
016023519,info@baychamber.org,info@baychamber.org,info,A,Private funders for arts and culture in Maine,Alec Kleinman <alec@info.thegrantscout.com>,sent,8c1a349e-7063-4a9d-928a-63984f37a805,2026-02-18T17:36:14.116536+00:00,
650832961,info@cafeoflife.org,info@cafeoflife.org,insights,C,Foundation funding for Cafe of Life,Alec Kleinman <alec@insights.thegrantscout.com>,sent,ecc031eb-22d2-485a-81c7-4a891ed70fa7,2026-02-18T17:36:26.262051+00:00,
237447365,nwra@refugeassociation.org,nwra@refugeassociation.org,mail,A,Private funders for animal welfare in District of Columbia,Alec Kleinman <alec@mail.thegrantscout.com>,sent,ac6d2177-2378-4c66-a3e4-682faef81e9f,2026-02-18T17:36:37.707333+00:00,
464578553,info@nativefoodalliance.org,info@nativefoodalliance.org,outreach,C,Foundation funding for Native American food sovereignty,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,7f8fb7c9-e588-48d3-8c31-997baba19126,2026-02-18T17:36:49.629498+00:00,
946109095,info@lamplighters.org,info@lamplighters.org,team,A,Private funders for arts and culture in California,Alec Kleinman <alec@team.thegrantscout.com>,sent,bf0fb9fd-0937-43a7-99cd-b42082c59920,2026-02-18T17:36:58.062769+00:00,
562034052,hello@merciclinic.org,hello@merciclinic.org,ai,C,Foundation funding for Merci Clinic,Alec Kleinman <alec@ai.thegrantscout.com>,sent,b9fdad4c-c2bd-4324-8550-1dcd602ffceb,2026-02-18T17:37:08.219650+00:00,
474112110,info@PlayingFieldMadison.org,info@PlayingFieldMadison.org,connect,A,Private funders for education in Wisconsin,Alec Kleinman <alec@connect.thegrantscout.com>,sent,a9595f8a-440f-44f6-af25-948c044e3ef1,2026-02-18T17:37:19.379503+00:00,
223032403,boardofdirectors@gmccvt.org,boardofdirectors@gmccvt.org,contact,A,Private funders for community improvement in New Hampshire,Alec Kleinman <alec@contact.thegrantscout.com>,sent,20442d82-68b1-4f8a-a44b-67910e923529,2026-02-18T17:37:29.273361+00:00,
020635703,vgmschool@icloud.com,vgmschool@icloud.com,email,A,Private funders for education in Illinois,Alec Kleinman <alec@email.thegrantscout.com>,sent,7c634b93-81a6-4c2e-ab22-fcbd334554aa,2026-02-18T17:37:39.497042+00:00,
205114340,damc@downtownarlington.org,damc@downtownarlington.org,hello,C,Foundation funding for Downtown Arlington Management Corp,Alec Kleinman <alec@hello.thegrantscout.com>,sent,3f448201-9667-4da8-944d-ac4e0a379368,2026-02-18T17:37:49.972360+00:00,
942655955,info@somarts.org,info@somarts.org,info,A,Private funders for arts and culture in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,c8d8c683-6a05-4769-82e0-3ef12d9d40ee,2026-02-18T17:38:02.250321+00:00,
851934638,Alan_Weary@uml.edu,Alan_Weary@uml.edu,insights,C,Foundation funding for University of Massachusetts Lowell,Alec Kleinman <alec@insights.thegrantscout.com>,sent,517aca70-f060-48b8-a2a2-7307178e633d,2026-02-18T17:38:13.227247+00:00,
592037788,info@sanibelchr.org,info@sanibelchr.org,mail,A,Private funders for housing in Florida,Alec Kleinman <alec@mail.thegrantscout.com>,sent,d33531d9-14ce-4a30-a46e-bcfe8f7ffb0a,2026-02-18T17:38:25.191955+00:00,
870873558,info@seameadow.org,info@seameadow.org,outreach,C,Foundation funding for Sea Meadow Marine Foundation,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,30a9b50f-3803-4937-84d0-95cf768f0434,2026-02-18T17:38:35.553103+00:00,
222378868,info@tlc-nj.org,info@tlc-nj.org,team,A,Private funders for environment in New Jersey,Alec Kleinman <alec@team.thegrantscout.com>,sent,b5711655-d44b-471e-b0d3-7c581c610e6d,2026-02-18T17:38:47.587666+00:00,
821193065,info@savantprepacademy.com,info@savantprepacademy.com,ai,C,Foundation funding for Savant Preparatory Academy,Alec Kleinman <alec@ai.thegrantscout.com>,sent,e6321aa0-3111-4e41-9b1f-d4428f92a5c3,2026-02-18T17:38:56.320245+00:00,
824274985,info@resilientfutures.us,info@resilientfutures.us,connect,A,Private funders for education in Colorado,Alec Kleinman <alec@connect.thegrantscout.com>,sent,15315d78-431c-45dd-a9c1-e946a5ca29f7,2026-02-18T17:39:08.699133+00:00,
884067747,info@theimi.co,info@theimi.co,contact,C,Foundation funding for Independent Media Initiative,Alec Kleinman <alec@contact.thegrantscout.com>,sent,a05eaee0-5fd6-40b4-a7c4-736789f1a5e0,2026-02-18T17:39:20.025445+00:00,
452913544,info@marineraiderfoundation.org,info@marineraiderfoundation.org,email,A,Private funders for public policy in Indiana,Alec Kleinman <alec@email.thegrantscout.com>,sent,b5514e1e-23b4-4426-b15c-2cad047945a4,2026-02-18T17:39:28.428605+00:00,
631075810,dhanks@wiregrassfoodbank.com,dhanks@wiregrassfoodbank.com,hello,A,Private funders for food and agriculture in Alabama,Alec Kleinman <alec@hello.thegrantscout.com>,sent,eebfaeab-ce1d-4b91-b930-500d772ee8df,2026-02-18T17:39:37.733703+00:00,
270027902,info-requests@1spirit.org,info-requests@1spirit.org,info,A,Private funders for religion in New York,Alec Kleinman <alec@info.thegrantscout.com>,sent,4e43213f-d2b4-4769-8868-0718fc0f3391,2026-02-18T17:39:48.214078+00:00,
752942035,info@hope4agape.org,info@hope4agape.org,insights,C,Foundation funding for Agape Resource & Assistance Center,Alec Kleinman <alec@insights.thegrantscout.com>,sent,e511a85f-7cc3-46f1-b426-cb260861a852,2026-02-18T17:39:59.351782+00:00,
510403362,ntake@housingalliancede.org,ntake@housingalliancede.org,mail,A,Private funders for housing in Delaware,Alec Kleinman <alec@mail.thegrantscout.com>,sent,6bb7f430-4b94-40b3-9d1d-720dcc68da11,2026-02-18T17:40:09.298420+00:00,
010541817,info@penquis.org,info@penquis.org,outreach,C,Foundation funding for Penquis Development,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,77fd14d6-61ff-4fe7-95d2-9294dcce6d9d,2026-02-18T17:40:18.826273+00:00,
462041173,info@btxs.org,info@btxs.org,team,A,Private funders for mental health in Colorado,Alec Kleinman <alec@team.thegrantscout.com>,sent,868448d3-862d-4d12-9de1-a5b84a3cdc69,2026-02-18T17:40:30.401826+00:00,
473425146,mitch.demers@hopefarmschool.org,mitch.demers@hopefarmschool.org,ai,C,Foundation funding for Hope Farm School,Alec Kleinman <alec@ai.thegrantscout.com>,sent,8edce4bf-509c-4f7b-a598-07db060ad319,2026-02-18T17:40:39.133234+00:00,
943298877,contactus@nc100bw.org,contactus@nc100bw.org,connect,A,Private funders for food and agriculture in California,Alec Kleinman <alec@connect.thegrantscout.com>,sent,9d2ae544-f7ee-4f8d-87ad-37966b86076a,2026-02-18T17:40:48.320094+00:00,
951942148,info@alnm.org,info@alnm.org,contact,A,Private funders for human services in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,33972ab4-56fd-420d-923a-e4cf5aad389c,2026-02-18T17:40:57.831368+00:00,
264251279,hello@divi.edu,hello@divi.edu,email,A,Private funders for education in Tennessee,Alec Kleinman <alec@email.thegrantscout.com>,sent,d241ff92-7028-4466-92dd-d3de435e28d1,2026-02-18T17:41:09.901627+00:00,
263794383,info@tellingthetruth.org,info@tellingthetruth.org,hello,A,Private funders for religion in Wisconsin,Alec Kleinman <alec@hello.thegrantscout.com>,sent,63c6e199-c7dc-48f1-89c3-46e7f36219ed,2026-02-18T17:41:20.488319+00:00,
232069125,information@bcspanthers.net,information@bcspanthers.net,info,A,Private funders for education in Pennsylvania,Alec Kleinman <alec@info.thegrantscout.com>,sent,8943d40f-1b83-4236-8a8b-7201eb9c5ec1,2026-02-18T17:41:28.909245+00:00,
834126446,info@gamblehouse.org,info@gamblehouse.org,insights,C,Foundation funding for The Gamble House Conservancy,Alec Kleinman <alec@insights.thegrantscout.com>,sent,1d137fa9-2895-4751-a879-0e8d2edfb414,2026-02-18T17:41:40.639923+00:00,
382434184,info@davenport.edu,info@davenport.edu,mail,A,Private funders for education in Michigan,Alec Kleinman <alec@mail.thegrantscout.com>,sent,88ed5233-d47b-4c0d-9a93-9281b1ecb501,2026-02-18T17:41:52.836448+00:00,
621447320,coalition@tndisability.org,coalition@tndisability.org,outreach,C,Foundation funding for Tennessee Disability Coalition,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,170e60d6-5b52-4429-8cfe-4fa33af0f6ad,2026-02-18T17:42:01.681285+00:00,
133645651,info@urbanbushwomen.org,info@urbanbushwomen.org,team,A,Private funders for arts and culture in New York,Alec Kleinman <alec@team.thegrantscout.com>,sent,3071e49f-b99e-48aa-9ce3-9510ad1c51e3,2026-02-18T17:42:13.833052+00:00,
223659296,info@saveellisisland.org,info@saveellisisland.org,ai,A,Private funders for arts and culture in New Jersey,Alec Kleinman <alec@ai.thegrantscout.com>,sent,dd104dae-c8b6-431d-9605-6167cc112480,2026-02-18T17:42:22.307021+00:00,
550576523,info@pcsworkshop.com,info@pcsworkshop.com,connect,A,Private funders for employment in West Virginia,Alec Kleinman <alec@connect.thegrantscout.com>,sent,f668a8c1-c7ab-4ea8-972f-27785333fce8,2026-02-18T17:42:33.586483+00:00,
582051326,gpendley200@ellijay.com,gpendley200@ellijay.com,contact,C,Foundation funding for Georgia Mountains Hospice,Alec Kleinman <alec@contact.thegrantscout.com>,sent,07f7f903-3cde-423b-8b6e-8e775a588129,2026-02-18T17:42:44.948303+00:00,
570515239,info@scaflorence.org,info@scaflorence.org,email,A,Private funders for human services in South Carolina,Alec Kleinman <alec@email.thegrantscout.com>,sent,a043edb8-0505-427c-b6f7-8550882c8d7f,2026-02-18T17:42:55.472489+00:00,
223262213,fladmin@njeis.org,fladmin@njeis.org,hello,C,Foundation funding for Family Link,Alec Kleinman <alec@hello.thegrantscout.com>,sent,666e0b62-c2aa-4d20-b29b-caf550145385,2026-02-18T17:43:03.919224+00:00,
311762690,info@downtownbellingham.com,info@downtownbellingham.com,info,A,Private funders for community improvement in Washington,Alec Kleinman <alec@info.thegrantscout.com>,sent,60bee29c-761f-4430-8c13-3769a4d8a34c,2026-02-18T17:43:16.078996+00:00,
311075371,pam@wsu-inc.org,pam@wsu-inc.org,insights,A,Private funders for education in Ohio,Alec Kleinman <alec@insights.thegrantscout.com>,sent,68367f2d-8b7b-4e25-b27a-6c80630b3948,2026-02-18T17:43:27.960834+00:00,
237272197,foundation@sanjuancollege.edu,foundation@sanjuancollege.edu,mail,A,Private funders for education in New Mexico,Alec Kleinman <alec@mail.thegrantscout.com>,sent,4a4a243c-f28d-4e77-9899-462f1e3c5904,2026-02-18T17:43:38.741206+00:00,
030357491,info@vtvasa.org,info@vtvasa.org,outreach,A,Private funders for recreation in Vermont,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,378b05c0-bdef-432b-86cb-e99d8e42ac96,2026-02-18T17:43:50.461330+00:00,
411308707,info@eghmn.org,info@eghmn.org,team,A,Private funders for human services in Minnesota,Alec Kleinman <alec@team.thegrantscout.com>,sent,6149a3a4-52f1-4c89-a122-84f6b280012f,2026-02-18T17:43:59.663443+00:00,
861087705,sarc@sarctrials.org,sarc@sarctrials.org,ai,C,Foundation funding for Sarc,Alec Kleinman <alec@ai.thegrantscout.com>,sent,aab35df7-27a3-4a81-b7f7-1433cdf5a6ba,2026-02-18T17:44:08.356993+00:00,
222583590,office@habitatmwgw.org,office@habitatmwgw.org,connect,A,Private funders for housing in Massachusetts,Alec Kleinman <alec@connect.thegrantscout.com>,sent,94863f1a-812a-4db3-997e-d846d77f47a1,2026-02-18T17:44:17.268855+00:00,
751899434,info@southwestdairyfarmers.com,info@southwestdairyfarmers.com,contact,C,Foundation funding for Southwest Dairy Museum,Alec Kleinman <alec@contact.thegrantscout.com>,sent,e0308873-5611-46e1-8835-1a92a3338106,2026-02-18T17:44:27.412397+00:00,
264006324,webmaster@witrapshooters.com,webmaster@witrapshooters.com,email,A,Private funders for recreation in Wisconsin,Alec Kleinman <alec@email.thegrantscout.com>,sent,55ce002a-d126-4043-ab49-cd4679f4cf44,2026-02-18T17:44:38.145558+00:00,
521835714,christopher.doerr@yahoo.com,christopher.doerr@yahoo.com,hello,A,Private funders for recreation in Maryland,Alec Kleinman <alec@hello.thegrantscout.com>,sent,c55d1217-a251-4d72-8eed-36a727a607da,2026-02-18T17:44:49.367033+00:00,
330070645,kenmail@kenjc.org,kenmail@kenjc.org,info,A,Private funders for recreation in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,dc3b585b-aaa6-4959-ae76-85cf49367102,2026-02-18T17:44:58.616992+00:00,
205666260,info@bigwaveproject.org,info@bigwaveproject.org,insights,C,Foundation funding for Big Wave Group,Alec Kleinman <alec@insights.thegrantscout.com>,sent,3961c5f2-243c-4d60-99e9-f5b68ae77bab,2026-02-18T17:45:07.297734+00:00,
823982294,info@operationwarriorresolution.org,info@operationwarriorresolution.org,mail,A,Private funders for mental health in Florida,Alec Kleinman <alec@mail.thegrantscout.com>,sent,a5767213-a058-47ff-8b98-2680c9aa274a,2026-02-18T17:45:18.803211+00:00,
593479821,office@commonsensechildbirth.org,office@commonsensechildbirth.org,outreach,C,Foundation funding for Commonsense Childbirth,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,ef67be0f-2d6d-4790-8785-c99b33d4457a,2026-02-18T17:45:27.226471+00:00,
954672033,info@lwpreschool.com,info@lwpreschool.com,team,A,Private funders for human services in California,Alec Kleinman <alec@team.thegrantscout.com>,sent,f7995740-0ee5-4ea0-bb25-232a09807ceb,2026-02-18T17:45:35.976178+00:00,
481279587,tabney@ratcliffservices.org,tabney@ratcliffservices.org,ai,C,Foundation funding for Ratcliff Youth and Family Services,Alec Kleinman <alec@ai.thegrantscout.com>,sent,a0b8c9b1-fdf7-4837-8610-ba2f078c3e10,2026-02-18T17:45:46.558407+00:00,
471318039,info@exodusfamilyministries.com,info@exodusfamilyministries.com,connect,A,Private funders for human services in Kentucky,Alec Kleinman <alec@connect.thegrantscout.com>,sent,ece12b77-133a-4139-bf1b-039037b0dc02,2026-02-18T17:45:55.511056+00:00,
270615591,info@cu-races.org,info@cu-races.org,contact,C,Foundation funding for Rape Advocacy Counseling & Education,Alec Kleinman <alec@contact.thegrantscout.com>,sent,645a41dc-b664-4982-a550-ec5c6807a565,2026-02-18T17:46:07.402752+00:00,
030580735,info@gatewayacademyhouston.org,info@gatewayacademyhouston.org,email,A,Private funders for education in Texas,Alec Kleinman <alec@email.thegrantscout.com>,sent,ee119676-9b8c-4136-af3e-48c6b46d8c46,2026-02-18T17:46:19.345173+00:00,
411386089,MARK@MWSAUER.COM,MARK@MWSAUER.COM,hello,C,Foundation funding for Community Neighborhood Housing Services,Alec Kleinman <alec@hello.thegrantscout.com>,sent,211f6a7a-0ae5-4b89-849f-f03c0c3dd844,2026-02-18T17:46:29.351518+00:00,
731697597,contactesj@esjcoalition.org,contactesj@esjcoalition.org,info,A,Private funders for food and agriculture in California,Alec Kleinman <alec@info.thegrantscout.com>,sent,34ffcfa6-943b-49aa-92e6-5a9f0ec72c4c,2026-02-18T17:46:41.301973+00:00,
460468145,info@udistrictpartnership.org,info@udistrictpartnership.org,insights,A,Private funders for community improvement in Washington,Alec Kleinman <alec@insights.thegrantscout.com>,sent,a10df29e-7d75-41cf-a98d-3b51e9af4e43,2026-02-18T17:46:53.033499+00:00,
943292755,info@speakoutnow.org,info@speakoutnow.org,mail,A,Private funders for education in California,Alec Kleinman <alec@mail.thegrantscout.com>,sent,3ab01607-b18a-43dd-bf48-493e83dd2ed0,2026-02-18T17:47:04.166950+00:00,
